"","None_1","None_2","Basal_Normal","LumA_LumB","Basal"
"SPI1",0.112639916543547,0.0669974782144061,0.0173792312024296,0.0835370457574993,0.0583720594893879
"GOLGA5",0.121983520181113,0.196813717398342,0.0934964441333015,0.191444737891507,0.133389513377576
"FGFR2",0.00441251588805065,0.00227469012643639,0.000523954411369855,0.00139895340700098,0.0288065582037406
"ISOC1",0.0397706667047697,0.0712907007997846,0.0160596745226859,0.0465658207906358,0.0713314252668668
"THUMPD1",0.11924099287204,0.107638793052075,0.265056188420234,0.0580453048929207,0.146804471154358
"ARFGEF1",0.0978501399852219,0.165201072620064,0.0510328486772701,0.15575735607754,0.00329481382736463
"MTFR1",0.124988426684142,0.0480118224526413,0.000272516163249392,0.0522515011648954,0.144989118734733
"PFKP",0.0800096660227888,0.00363367212905159,0.0633702045472982,0.00366994144118402,0.0801478112400497
"IDI1",0.0225380628562699,0.0172830054015482,0.0574191672575852,0.00715358314688034,0.0520673078771104
"KLF6",0.0811620628319666,0.114421388204648,0.0382895642250893,0.0557556706097146,0.0521193832413615
"PLPP1",0.0696075511684197,0.13148233603807,0.00997962327310957,0.0563280283641949,0.109472816981616
"NEO1",0.0346284959898024,0.0497307617705276,0.0926857952744231,0.0885529308684187,0.0359736118634953
"TRAM1",0.175902081053068,0.0434618438200102,0.0290095692636231,0.0899721443939835,0.183466415102571
"TNFRSF1A",0.0594374489750926,0.190341535198531,0.19956311306863,0.107842801561428,0.0923899171818431
"PKM",0.13595176769075,0.0473203998147442,0.172905125069882,0.0155736872765497,0.0910055441631482
"DHX29",0.0586599551100406,0.0208454210805998,0.0726307320129413,0.0826756918613594,0.0209869059081175
"RHOA",0.148146250908925,0.134486412803282,0.202981901092225,0.170046110617668,0.182501211866054
"IARS2",0.185321460185496,0.0874979685109902,0.126987403616446,0.0846380475117619,0.0221381467977427
"SYT1",0.0246762009971291,0.00683340734905803,0.000489081360997813,0.0260321351785908,0.00238600620361388
"IDH3G",0.163356115280368,0.15756452508989,0.137667395268869,0.0214952854612234,0.249672630879528
"FGFR3",0.038177758104121,0.00661216123535168,0.0100614925431614,0.025685729547957,0.0131354477147523
"IFI35",0.113799277277597,0.0325007996919177,0.0710377443275924,0.132414702875974,0.0365506664999133
"COASY",0.119926135230068,0.204132999262214,0.0850572737158705,0.181373713520968,0.15734637983746
"OTUD5",0.0273013807385588,0.146976304582795,0.141185443913775,0.0608446982978852,0.0217988858086564
"PRR11",0.00594108002981602,5.44027530395463e-05,0.00426676193882698,2.07165326561711e-05,0.0102639992212486
"LAPTM4A",0.311282638375689,0.0848400971065634,0.130147209186804,0.165002557457637,0.193292679628899
"PSME4",0.110353966833821,0.092348038302518,0.117056468259374,0.011273362524838,0.0682349361917808
"ERLEC1",0.021173584096044,0.263978724811106,0.00871359202505378,0.329385349451467,0.113900814015292
"PYGM",0.00600832149806191,0.00465351920324827,0.00279004953046603,8.97492999331208e-05,0.0029767117573
"PAGE1",0.000204694363176878,1.75400421541496e-06,0.000404225973724825,4.03289302623795e-06,0.00878723095888067
"PITX1",0.00671900145934638,0.0301376749809345,0.012649229130697,0.022208315304346,0.107807625904948
"NUP133",0.22096595114122,0.128094693984302,0.144149871600862,0.206962946069704,0.137463216114131
"NUCKS1",0.0548828242948083,0.0813885835996403,0.114760344610483,0.109116562532426,0.157028845996458
"VPS35",0.0624294130153093,0.113486452890905,0.0454004837690213,0.0778587027903045,0.0371253993071602
"DNAJA2",0.10867000821984,0.0161901160108879,0.0176284457112777,0.0569912640744836,0.074037797343218
"BCL3",0.156347996301951,0.131386662961036,0.0277345727510115,0.0497980115525649,0.0687236352286017
"GAL",0.001973293369128,0.000536549608246079,0.00164030016885186,6.34247959480567e-05,0.0283409380036142
"FUNDC1",0.0553266149972365,0.104188586263723,0.0750659591319722,0.0892773870802299,0.0699638055114327
"MAOB",0.0276034249415,0.00731201396255516,0.0180192533354584,0.0242835211537869,0.0119454053808144
"TGFBR3",0.025649988125909,0.0835631251644312,0.0682719684587552,0.0118082315427955,0.0051018254817743
"ATP1B3",0.0316815070955326,0.00575680550163949,0.0418258280453752,0.00887982992816773,0.0453355080820122
"NUCB2",0.0487060603528833,0.166781316268917,0.0429446926301128,0.0529208892289848,0.0474548474241514
"PFN2",0.134056802106842,0.0724103183358466,0.0287997059532822,0.0468510183125428,0.0362269241879608
"FGF10",0.00604670995315632,0.0134447057348951,0.00950793884483344,0.0157965018109643,0.00398724593213112
"SLC44A1",0.0978238872700364,0.162016161323089,0.0573343718773019,0.244383797165937,0.109052190748911
"FSTL3",0.0358875654737246,0.18416850351737,0.00264339041254763,0.0694565211408574,0.0221512805491485
"DGCR2",0.200772639921637,0.203302217544209,0.00796788691375889,0.0531005290636536,0.216731459337591
"POLB",0.0647425747059726,0.0534557975145062,0.0602480673586713,0.0125983155222513,0.0530979895149677
"WIPI1",0.0379516371610936,0.0126015458462992,0.0372650746258444,0.00451945457096054,0.0264665341638055
"NDST1",0.0941309676750307,0.113502868382389,0.0877383444775133,0.314239132201631,0.158162555308909
"PABPC1",0.050136371685184,0.0426805886306848,0.0385565522453738,0.014705692163507,0.105743651714668
"NCK2",0.00694480471376423,0.0606695873241735,0.0591450993894904,0.000828593861146712,0.176877518217475
"MAP4K4",0.103802756954281,0.0801832208661556,0.0385310511324385,0.000539223171156825,0.100531218135843
"MGAT4A",0.0407994673259712,0.032831350826495,0.0820591923054383,0.00341961348905147,0.0833765996340057
"RPL31",0.106297709486184,0.021063050894887,0.0294119128673156,0.100688385253287,0.14649280600676
"WDR1",0.00290407453305666,0.321790995301492,0.211606894631819,0.0102973847797325,0.21787825985087
"SEL1L",0.0448517010112019,0.0524949851099731,0.196237465457567,0.138072243766971,0.0459920884235467
"TRIP13",0.164741876810746,0.0018388006344645,0.0359062646379502,0.0216019430630988,0.0174615229288472
"ATP6AP1",0.180067098563327,0.10355047821587,0.0836927147862888,0.17310615360149,0.167047237982367
"TCF3",0.065938362174804,0.120244040584659,0.100894123184214,0.040655445439326,0.129054898819333
"TRIB2",0.00296458952026348,0.0407546830988479,0.0162852431410036,0.00043255520733584,0.0574083327177154
"FAM50A",0.0603806076996251,0.0634019062394398,0.255452871403933,0.0526300330925138,0.206968962099284
"CPSF1",0.0503822212114094,0.156959695648552,0.000771221428836461,0.0188949367124924,0.335471754179616
"CYBRD1",0.0499896351462134,0.122434635023653,0.0228401823963726,0.0324055641754462,0.00422669374157437
"ACTN1",0.055227399832062,0.0533630049086008,0.0183288393395565,0.0263723680030659,0.162082521473024
"PTPN18",0.0494823769094695,0.180658783180405,0.105167689762428,0.37964649740427,0.0518256679196544
"TFRC",0.0958194897215715,0.0624095647960814,0.00241845198945864,0.0258818039917905,0.0562544465276041
"SREBF1",0.0135777476742907,0.0108118341669826,0.0615939642724692,0.100175488917896,0.0203414017017856
"AFF4",0.142412807794369,0.0281257213834777,0.0172238043716254,0.243833439594502,0.109863356669184
"SMC1A",0.0607809976053449,0.0866971856350787,0.109768908539919,0.0743447830394712,0.0761821401986337
"HSD17B10",0.0109683501875635,0.0845794258792773,0.0307450800138594,0.0203338795542785,0.138860936940504
"ACADVL",0.076130906952005,0.0957171570959118,0.0888699811276038,0.0281149355551375,0.0728643169901663
"SCARB1",0.0627477508837339,0.0856707663277722,0.100572301450787,0.0172381122141907,0.0301783645759651
"MCM2",0.0447194747971999,0.0300277401288408,0.0658225009320903,0.000966812759425472,0.177252344147428
"LLGL2",0.024604453892475,0.0374824238677709,0.17286399330657,0.181511776686633,0.023208959685611
"GSDMB",0.0204094931372126,0.000472708928414428,0.00513833293991296,0.00290222438167602,0.0175292632545692
"FERMT2",0.0211439409256248,0.165399700374821,0.197461831349998,0.126331949333782,0.0993020203495453
"DHRS9",0.000882243321348926,0.00541136630364328,0.00134831997441842,0.00399989554212919,0.00250017854965118
"PTGS2",0.00188137656640617,0.00328255084897751,0.00180426045620628,8.84834729292224e-05,0.022162334941703
"ST6GAL1",0.0088737976873606,0.0108779127087592,0.0426493013976759,0.00481611625847046,0.0642907057909528
"PICALM",0.159083721437221,0.0361515881908637,0.0598588681936296,0.0105566650286024,0.165088113222817
"NSF",0.0813214272021274,0.0367739375759569,0.042046361235038,0.0795186680981596,0.0334384893578468
"MRPS34",0.03066181729335,0.085179118518141,0.0836502062672981,0.18648306138836,0.0807062767103544
"NOTCH3",0.00933370867132885,0.00222703120742151,0.0171862825103025,0.00251557345926874,0.0279267292550718
"CLNS1A",0.0281240107278747,0.0321418085632223,0.0315798064996562,0.00676617128419732,0.0254709987746114
"TEAD2",0.0320695360151956,0.0561916838407233,0.0539879636211314,0.0165492929657657,0.0568097785822774
"TSG101",0.00671836662654585,0.263571532468715,0.0386809737654046,0.377163361403092,0.017635079046166
"ATP2A3",0.0479846833514868,0.00800501008177626,0.01493382935281,0.0562846457046824,0.0145836572236693
"CA12",0.0231621487412078,0.0184121116216291,0.00415723782035495,0.164302104653809,0.00979566372947251
"MGLL",0.00023170232621479,0.0409433206061108,0.0689305124600458,0.109469499559041,0.0506954790051933
"NTN4",0.0565948513701591,0.141150637264305,0.00825869974048236,0.0270982956811231,0.0356014597707729
"LMAN1",0.128445502905849,0.141531687411409,0.106964183309229,0.0602611577731022,0.186771743034735
"HACD3",0.0117886542812627,0.0761852047860235,0.00730517049158783,0.238064288349011,0.0777467430278756
"ENO1",0.0185554103877983,0.0687021761740805,0.045195519072808,0.00557282305582868,0.175023627684431
"MYDGF",0.12017126011853,0.07929889370689,0.105163047113615,0.0336927770382858,0.192345358730029
"SRI",0.0685045874839219,0.0605668825045356,0.0220975825501577,0.0845138210860543,0.00420430805862304
"SEMA3C",0.0309664448660841,0.0357311830107216,0.0381749194001716,0.0983237694553234,0.0199734910952073
"CELSR1",0.0782333903334834,0.0532451397378242,0.0158657649960639,0.288325529587671,0.0192078562245983
"FGF4",0.00116811883015019,0.000162821945257552,0.00215055997914687,0.0029209508226917,0.00123844836361566
"SLC25A3",0.126242467767882,0.147675901136682,0.15144605836873,0.0747663332022934,0.156829721997336
"FOSL2",0.132254212218234,0.0554688328911564,0.132140495147914,0.0970575574366082,0.146371519902183
"CACNG4",0.00145949926271222,0.0163518857998475,0.0203938474906879,0.065633061072493,0.0144838987527224
"FSCN1",0.0195525361130095,0.0104524059314711,0.011328620178789,7.63488752268095e-05,0.0489425928353356
"ACTB",0.0231126718017063,0.246862691439669,0.0476889611693566,0.0168293435746163,0.474413530522093
"RAB7A",0.209872569636022,0.115171071935052,0.0729731952958695,0.0245346498488307,0.236101218026381
"TUBA3D",0.00867019705936051,0.022692570801934,0.000187586084070046,0.0179518770718946,0.00192904595362493
"MCM6",0.0999733756572845,0.152030260309315,0.0452030412768687,0.0224780145376739,0.0224786156428659
"BAZ2A",0.215095841244998,0.155714032599165,0.201538827207047,0.194989836420332,0.0195705909366203
"UNG",0.160146459944356,0.0140490801397172,0.0789726702745351,0.0137456867139693,0.239932680653423
"TPD52",0.10073600729056,0.0248636007335352,0.0867216478680548,0.0643742997872814,0.0968881388734818
"ACACB",0.0132898377547829,0.0799667864925094,0.0851996569485639,0.113774342722599,0.0266305864847626
"TRAF4",0.0526866856469477,0.0317461677324395,0.0280172291396747,0.0120484658210143,0.0137361125631879
"MCAM",0.104787586725757,0.0392416124371391,0.135333877607771,0.0280273012007727,0.0425723408094641
"GPC4",0.0640888012895982,0.0107910251644302,0.0573565733273401,0.0692774864411556,0.00123304502495509
"CAMSAP3",0.0203834466714925,0.00564398612963551,0.0262837702372474,0.0335420675834306,0.0224963987585978
"XAB2",0.0118302421616453,0.0224950108185897,0.00433665811355499,0.00871571518814999,0.0589706758798411
"TOP2B",0.0334493666873185,0.165763819116919,0.0112437338420208,0.16583384581145,0.0906275717790393
"TM9SF3",0.139883691633848,0.114782487872645,0.130509071647721,0.163960303641291,0.119426061270469
"NFKB2",0.0555438874745684,0.12618891727516,0.201698567145688,3.21223932570001e-05,0.0387633889812567
"UBE2T",0.0717654520235778,0.0142236737909447,0.0236126937330983,0.0151037650853301,0.194684086247011
"GTF3C1",0.0387389916829021,0.129448396463125,0.35194828879094,0.0395503813082168,0.150254942937898
"CAPN6",0.00180712159139134,0.000385034901538034,0.00122670684816213,1.5147720962443e-06,0.0364074919321545
"SNRPA",0.0806338860825742,0.127742177657284,0.106760170935109,0.052564080430375,0.236707416864566
"EXOSC5",0.226971791537,0.0424722519260438,0.0800488903872456,0.0396975798174528,0.175327235408471
"DYNC1I2",0.0241236841644406,0.0807363092602819,0.0615883442291323,0.107245862412691,0.0502400437068848
"ACTN2",0.00357963019870107,0.00405523226161151,0.000733360757671778,0.00150709973736529,0.00442929072732846
"GPR137B",0.0499771342508521,0.0111399200067126,0.0349239242153257,0.0701998086592192,0.149287425991572
"FGFR1",0.0427404176703804,0.00578914372403364,0.0191269363537992,0.0244356440662314,0.0162185908169158
"FBLN1",0.0742294684889966,0.0931348082334759,0.0956299709403851,0.0190412123648457,0.0335713779707369
"CST7",0.0477570639391101,0.022014021867615,0.136747268378521,0.0353872884339317,0.000472688300519209
"ARAF",0.1296854988374,0.028895178996441,0.100041276745777,0.117042510903323,0.146364331781423
"LAMP3",0.00304664029612036,0.00263892076563844,0.00271210703074863,2.14949698349211e-05,0.043203886769522
"UBE2K",0.124340478112507,0.0401859624669946,0.0682264924363431,0.157451407419229,0.115889473337618
"GNB1",0.0841146794328178,0.284679348077997,0.114245206640593,0.184951555009227,0.059056432452893
"EDN1",0.00495807675591848,0.0544496114038621,0.00823099142306321,0.00648302989050266,0.0249923845479657
"ITM2A",0.0218114037587854,0.000245512358077242,0.0138987841342326,0.00507570045151437,0.014186752604979
"NRDC",0.163600945038256,0.164271812891068,0.0320331600809937,0.0380019945582535,0.126261256014389
"VDAC3",0.0438530165046109,0.0371069391046909,0.011384012844742,0.0294566073218239,0.077366933283776
"PCM1",0.102749656180878,0.0300768333548821,0.11458611932409,0.0474627750590273,0.0547670773206607
"TP53INP2",0.0897686696617723,0.0156956927278374,0.0617945018231114,0.0863902856896891,0.0739035760593708
"SDF4",0.127030285410971,0.0877686001689758,0.0403740227568429,0.0372064740148674,0.158099615726024
"BPIFB2",0.00256398593306649,0.003127283308496,0.00318265843280967,0.00546632496703389,0.000654591514351532
"TOLLIP",0.0289358101344159,0.00577727808992476,0.0529307738839889,0.0145537762050154,0.0246879159924814
"XRCC5",0.0934975892163065,0.145765203210536,0.117638555956556,0.359805008354411,0.0800218722268437
"LXN",0.0225021049980921,0.000425509514485988,0.0230363986311218,0.0262993543633369,0.00353735777264403
"TNS1",0.101150339113306,0.117628913606608,0.0671558758348933,0.0538202479192334,0.0272769070429198
"SAR1A",0.0828685251644281,0.0200305809117556,0.020709551251706,0.0642304031467307,0.0525316858934611
"CEACAM1",0.0356605353365202,0.0279845551218177,0.0397217893238325,0.0090818087013815,0.0765551135764634
"LIPE",0.0157852798334919,0.0433401076977599,0.0482125595773061,0.0546018689867104,0.0148731608750135
"FDFT1",0.0665181851150574,0.0618080444945581,0.0542315758557048,0.0735137514999182,0.08022078835261
"PAFAH1B3",0.04947630994226,0.00615006791493968,0.00971939763757057,0.0554816865717776,0.0333298121193419
"KIF22",0.060283341240549,0.0305065104418184,0.063789412468044,0.0913663438389274,0.105207754636369
"SCGN",0.00930147934868705,0.00525374204703384,0.00275591132755724,0.000108414297140291,0.00265782651441431
"PGM1",0.0907357120055784,0.0293266690660325,0.124414493677824,0.0389047665996075,0.0249616750257644
"EPB41L2",0.0796220966604238,0.0924770064832928,0.106919943348837,0.00797218319172041,0.0290302463865565
"KEAP1",0.237957552233258,0.165598007286382,0.160327951520537,0.0673324558729089,0.0669624167915522
"COL5A3",0.0377874819757468,0.0284857263937768,0.0370285587666548,0.0249820531357834,0.0116221003810518
"PUM3",0.121525347166335,0.086884881953927,0.0666196722027593,0.003528440416543,0.0105628828664575
"HSP90AA1",0.128009564109854,0.0099290906391985,0.0110319640923594,0.0222619914344385,0.163800126832157
"CXCL2",0.0193940324347696,0.0302048578383344,0.016673051193189,0.00444521760132966,0.00926087657399792
"PCNP",0.194019727360112,0.0778304675988179,0.304827573772935,0.181871832626838,0.0960750799200467
"PTPRC",0.0339994460953822,0.0072765949917513,0.072333277310144,0.024045613175708,0.0250322188604291
"PKP1",4.10188637329352e-05,0.000930191389990745,0.00221146070714793,5.02539816802713e-05,0.072307043224416
"LRP2",0.00139797177185124,0.0285091441898908,0.0089969549591125,0.0450575856372712,0.00170172498856103
"CADPS2",0.127475568919561,0.0304453066642732,0.0391817391195674,0.196191485915144,0.095235520838051
"ATP8B1",0.0501566840681119,0.0343210773870684,0.061561510276564,0.194529054931818,0.0209958563864883
