"","LumA_1","Normal","Basal","LumB","LumA_2"
"COL17A1",8.92027078666933e-07,0.528469758347746,1.76220608033315e-11,6.86182731469163e-07,0.00112934629080983
"TLE2",1.36256971511039,0.943331395497609,0.802626322545454,0.0450666010502393,0.102912367593711
"FAM107B",0.231436824654006,0.0526402177255989,0.0668657083485596,0.228132886170253,0.225142729331015
"ME1",2.19399597698069e-05,0.247275299204466,0.0733954766649045,0.443648574611737,0.037193755173742
"YBX1",1.39954648518703e-05,0.17045590257125,0.761422092393004,0.130170390076808,0.000661820862235416
"PPP2R5A",1.08060618824818,0.128651921583677,0.24572527363226,0.983798143364954,0.729967575041651
"ELOVL1",0.299083933567838,0.349705082643194,1.98218322730479,0.858648248358969,0.280493731714327
"SPI1",0.448773105809423,0.343858460928868,1.40630007416565,0.0423732624162133,0.150131030905498
"GOLGA5",1.42759110026046,0.0258993042794012,0.343260998932932,2.04378987119385,0.777463716006539
"FGFR2",0.00146597040001283,0.0391422476264467,0.0942362195950099,0.137579612376341,0.00429610965162426
"ISOC1",0.792318134850689,7.54561475741234e-05,0.0480754195810727,0.575629901397962,0.221659367073897
"THUMPD1",0.912928598037309,0.150639967885522,0.135294474241001,1.61086671813726,1.45767472242874
"ARFGEF1",0.876425331266642,0.000714785418675593,0.03089243919216,2.08793006265726,0.0160711916066885
"MTFR1",0.0530781672575661,0.00130593759733727,0.789565758398302,1.48362677182149,0.00861008815788612
"PFKP",1.25200760608043e-07,0.0876480163557832,1.45107048468242,0.240058696826257,1.64973712973514e-05
"IDI1",0.0128963546773566,0.0480866657167848,0.410810681182507,0.400831294156831,0.165892009307924
"KLF6",0.0335492224069135,0.926061343521448,0.0139989482329593,0.631933309395774,0.23274824899618
"PLPP1",0.0472359954806675,1.20850685002357,7.08116528900253e-05,0.047137128248846,0.853552790978659
"NEO1",0.497051144932284,0.225686701711242,0.0530162336081588,0.772884891330663,0.406086596304799
"TRAM1",0.170852130565869,0.0759326222262959,0.523444630890811,2.14006855916211,0.265006202874188
"TNFRSF1A",0.796138164457844,0.770718524465604,1.6584576060606,0.592521671646118,0.651707612337734
"PKM",0.429495902690346,0.0388650360742462,1.57687337540706,0.60131185934367,0.413254132041901
"DHX29",0.558265982953555,0.00609459542296725,0.020407709678275,0.699165246236758,0.3366273214071
"RHOA",1.21631141597597,0.275272776518851,1.18022133262328,1.34731853820495,1.38127442025661
"IARS2",0.997205672601573,0.0150795910588879,0.267136065779194,1.78051627163783,0.169373631179141
"SYT1",0.332556148887292,1.57681771025892e-08,4.50016234867003e-07,0.112508445032554,0.0179303394912468
"IDH3G",1.40163911698652,0.503782811131172,2.82903998967645,0.0446004461246913,0.478451386153862
"FGFR3",0.634573602280144,1.99158291697446e-06,0.0444721671543036,0.0458839850004562,0.00231651085188484
"IFI35",1.67979075537431,0.0210836681385054,1.07542900915563,0.038319646627643,0.0804452026183869
"COASY",3.19967072963782,0.208025452813555,1.26817610909739,0.289436624604257,0.472706037903227
"OTUD5",1.09061927222404,0.333034925664491,0.928820566229852,0.303239056146189,0.184903363085616
"PRR11",1.38037834792119e-07,1.06714090210105e-09,0.0766065957960024,0.0783368798066689,1.94841580575784e-05
"LAPTM4A",1.24507949383889,0.518109254870953,1.40101330199536,1.51043101119682,1.04445320664113
"PSME4",4.83662903871722e-05,0.0281701348029785,0.914742864726238,1.66560194660892,0.00028746015913257
"ERLEC1",1.40918631004713,0.0751480077855707,0.240271817407854,2.21026276721868,0.718906799897187
"PYGM",0.00297164634679501,0.0454974835536219,0.000165287303943181,5.84107395589086e-05,0.0118881663390007
"PAGE1",5.04072950669027e-05,0.00857902106193026,0.0886761561092267,2.21187383225482e-09,0.000211464380305981
"PITX1",0.481658309258285,6.71148802275776e-05,0.870498558085489,0.0068554346741891,0.0142213766646332
"NUP133",1.33103403274637,0.106411080197181,0.478918416928671,2.9636954254421,0.415934975345816
"NUCKS1",0.366853720548656,0.0499437968449065,0.487712399069439,2.10825098870692,0.238181992158902
"VPS35",0.114292440885068,0.0599218330325456,0.347568216720698,1.38169568457794,0.186660266756267
"DNAJA2",0.197397171659947,0.0781200835278548,0.425504702485428,0.632976689352562,0.401303660333776
"BCL3",1.3482314903296,0.128361092164593,1.13258840604978,0.144371932659958,0.26602559045578
"GAL",4.73940140744229e-09,0.00467452049308556,0.333372173090637,0.000408057249675381,1.13593622451853e-07
"FUNDC1",1.06937494087905,0.0033993258253844,0.633344395626019,0.496057835785911,0.422696704659704
"MAOB",0.205386833366572,0.116766292515606,0.0792431473267617,0.0264643884979868,0.203204852095393
"TGFBR3",0.00273601802778038,1.24285616515751,2.02336014388329e-09,0.0603036164599098,0.345602523575067
"ATP1B3",0.00189935761695746,0.0779498793886094,0.527894582593149,0.300713225980664,0.0171137465124597
"NUCB2",1.63180735798109,0.000208596799507399,0.0318499933884321,0.516421554025919,0.293026744072235
"PFN2",0.00449203591567369,0.04876929706529,1.13976000986206,0.936425501419698,0.00159421689799
"FGF10",0.310242386965185,1.03292576201223e-05,4.53275890773214e-10,0.00390220690417121,0.0791190498330703
"SLC44A1",1.30510789479208,0.0558461531404153,0.0350773611524374,1.93302402300174,0.889554047564987
"FSTL3",1.44472400160025,0.470385579466082,0.292810590818006,0.0301419583752789,0.0979362427749484
"DGCR2",1.90712615830595,0.611156406585589,1.14866663703141,0.70755839472153,0.403160794044505
"POLB",0.684243464896464,0.000975938249782607,0.449389931152626,0.402265852224075,0.11158865806889
"WIPI1",0.196698137225927,0.0108727420551142,0.195533184490515,0.214131176350073,0.182892902769114
"NDST1",1.37749165428215,0.904225732630067,0.0815771421230758,1.27714506579825,1.40084581378708
"PABPC1",0.00704307494968609,0.0878032429763508,0.832435113250011,0.741699953295834,0.0347322517160646
"NCK2",0.000500906129167292,0.506205692759858,1.4477485126836,0.267301717909882,0.0262125322833828
"MAP4K4",0.00203400301351194,0.355648224389078,0.702208195231638,0.943180810325502,0.130913854187599
"MGAT4A",0.500814505391753,5.95325305485896e-06,0.0526335839989151,0.45261475213054,0.516213828343456
"RPL31",1.00587040914784,0.690891775988968,1.08556504451424,0.0446294390954564,0.17945629882245
"WDR1",0.236242743567015,0.0858528217056765,1.92201203554502,0.40817532816554,1.66839151635285
"SEL1L",0.590092502566437,0.0134893978908691,0.00809799101476836,1.36638545062268,0.947964420391881
"TRIP13",6.45581783349236e-06,8.55569010933464e-07,1.32216823016925,0.477422589067113,1.30379585010832e-06
"ATP6AP1",2.68059180993239,0.000847386433316205,1.01601421775306,0.725142797362439,0.483443141211597
"TCF3",0.564316887077267,0.256956094572296,1.95539596314515,0.314245863244514,0.124459856943183
"TRIB2",0.00267768098471496,0.105122916516388,0.333612923182527,0.265061523144057,0.0952800493349167
"FAM50A",1.60575820659057,0.144019026282571,2.35744422717488,0.00517144177206094,0.18271496187498
"CPSF1",1.25071774962019,0.322154687416748,2.32322957408517,0.183401858623498,0.101006330422577
"CYBRD1",0.351613706816283,0.265278664830334,1.02391082188994e-07,0.0448626187996992,0.865751594352981
"ACTN1",0.0684016834116083,0.523999067872839,0.761406952519364,0.647534895771685,0.150015913902849
"PTPN18",2.57889581010891,0.641067082361706,1.07803988980837,0.784541991406022,0.352969604866068
"TFRC",0.000863233405294762,0.000212022480014215,0.499735236405159,1.0622464155704,0.000644572160362299
"SREBF1",1.18325679367528,0.000515697585842463,0.123790789337299,0.105459893410889,0.124749880681338
"AFF4",0.534511232470706,0.00391882450566418,0.00021747647552781,1.73467388768898,1.04161650213662
"SMC1A",0.145880271204189,0.00769455383922791,0.517500099040237,1.79606862861117,0.101908523716668
"HSD17B10",0.513582855468273,0.0524171602072013,1.32894182374129,0.02065014112227,0.176924253804806
"ACADVL",1.38995140383852,0.804116380821426,0.53359316410205,0.00577901780943477,0.0775205341318969
"SCARB1",0.0141342523545953,0.0870380662162364,0.137081764849463,0.0602188699057084,0.00240519588531389
"MCM2",0.00331023275570514,0.000558288880298199,1.27975053741143,0.982256863934649,0.00439482822451778
"LLGL2",1.57570690663927,0.00180899265969167,1.26616478842384,0.319627696084272,0.0899827219680925
"GSDMB",0.0463584589314781,0.000427916949918817,0.232803521544801,0.00154451299403981,0.0673464288738253
"FERMT2",0.000111998210681034,1.27527041371342,0.000112506346692597,0.587067412913819,0.403077952164853
"DHRS9",0.0645681901051432,0.00664824786370111,0.00695677031598179,0.01301571388253,0.0295069988976874
"PTGS2",1.73539373583179e-10,0.115311196089085,0.175438686086127,0.0125268509965048,1.75080606353761e-07
"ST6GAL1",0.00223800080027998,0.079290973887352,0.290795860147463,0.345565190870251,0.143824568638129
"PICALM",0.0175521676200598,0.531672040538092,0.267647266945989,1.4992700756179,0.40012879755088
"NSF",0.66236876616966,8.04387492463663e-05,0.106248982102914,0.864821759317204,0.147603977746797
"MRPS34",1.95130575356235,0.01324046171125,1.3051545052896,0.0129690166743958,0.0463491566809212
"NOTCH3",0.0154354356105339,0.0681770133270881,0.233406757799401,0.0940069328931839,0.0395026951793674
"CLNS1A",0.208554877610432,0.00316348931015716,0.273089820791017,0.293218475728636,0.0575649290077337
"TEAD2",0.130441143725254,0.219951972564228,0.847743362789077,0.26463475107504,0.0485701316240689
"TSG101",2.03443817001272,0.121480986538753,0.558647399760472,1.64909020961078,0.397850472466623
"ATP2A3",0.647854823091617,2.73543167695433e-05,0.106817776077082,0.1956357558838,0.0542416673281021
"CA12",1.14391275220558,3.6396024607548e-07,4.39795323977496e-06,0.223114141718552,0.209866560141397
"MGLL",7.96668537161909e-05,0.909501125409607,2.6590325592512e-05,0.0113742605103996,0.668387330376733
"NTN4",0.392091424597404,0.24985031522426,1.11225498186344e-06,0.0117456527815248,1.08474993959961
"LMAN1",0.320218552092182,0.0351378310964858,0.339914137347063,2.66874364104988,0.386475644227003
"HACD3",1.23536657643752,6.65332804797962e-05,0.0235426732004929,1.15684551059278,0.374590046108171
"ENO1",0.000144400159770516,0.273797365486138,1.6624132038222,0.336781807913012,0.00690440774829753
"MYDGF",1.60184092821238,0.14048558988806,1.9754666321614,0.022678829843581,0.161772627996422
"SRI",0.814124853963509,0.227037539042097,0.296151987356049,0.367951413740054,0.0205079410794223
"SEMA3C",0.106887341317128,0.127693646071569,3.72613685693854e-05,0.279267839700868,0.870472484412052
"CELSR1",2.39544846507075,6.41581724232514e-05,0.000160560794976149,0.653097222268944,0.264957975946462
"FGF4",0.00852365270272978,2.24274383332338e-06,0.0207669204632987,0.0126696126916253,0.0296671485652323
"SLC25A3",0.764846524478636,0.512797179124735,1.43505938086089,0.976315374244297,0.71201712675627
"FOSL2",0.454764797527712,0.564527321139859,0.352060176976175,1.04755764516159,0.74871041875494
"CACNG4",0.450296431738825,3.33435412997115e-07,0.039482388207887,0.176481881736782,0.157660178967803
"FSCN1",1.15831272651871e-08,0.0966379924572337,0.658455231788656,4.12746041417313e-05,8.46182492622355e-08
"ACTB",0.132063803771112,0.351891570000621,3.14275210764616,0.505385292499505,1.20495204578746
"RAB7A",0.523456348536005,0.154472129070166,1.38104381487172,1.13779147074927,1.00325969037125
"TUBA3D",0.435919239859081,2.35037854268245e-05,7.16580264160246e-05,4.12387573407554e-05,0.000111484525715782
"MCM6",0.000688001817556308,0.0034449933722195,1.23087156200689,1.10258134993563,0.000171713992451561
"BAZ2A",1.70636469379304,0.168956983997987,0.0333069928485028,2.50274554753214,0.652989865543231
"UNG",0.287194177368402,0.0108825794766757,1.48708494414664,1.47100360990141,0.124796890498854
"TPD52",0.715380331082028,3.88946736206622e-06,0.3657374986283,1.13133446885915,0.173004938997018
"ACACB",6.18446053098752e-08,0.612576860058225,7.64878083101279e-15,4.54549807642091e-06,0.0134813589518207
"TRAF4",0.312677943136388,0.0223837657190916,0.530773975319881,0.16959888291241,0.0290286424670904
"MCAM",0.00288547397831857,1.19803848049688,0.00780547495486213,0.223660432579407,0.074589950139697
"GPC4",0.683238199292833,0.00390184423057716,0.0327160794574861,0.592079973591677,0.0188892851670554
"CAMSAP3",0.531042751383066,0.0118986698141215,0.281322807287255,0.0133853001017773,0.015018499805295
"XAB2",0.451302069889064,0.0890641895424567,0.293822217879819,0.00334085114355466,0.0255580246695011
"TOP2B",0.48906395272299,0.127079544980267,0.094279947523903,1.86864710740907,0.311811658636453
"TM9SF3",0.509979319188078,0.174953860040126,0.281807340472682,2.27342154955368,0.852688206308804
"NFKB2",0.48404020213411,0.358565201014354,1.98605642499461,0.0006162059192272,0.168013741994391
"UBE2T",0.00539056270532519,7.59890010999487e-07,1.6908601986832,0.609519282275933,0.0014730316693265
"GTF3C1",2.00781080237923,0.0010764996943329,0.966959873595929,1.14300625270983,0.784560054895826
"CAPN6",1.34060981497669e-19,0.0896147688581951,0.290346243461046,0.016904214078832,1.88031059568218e-11
"SNRPA",0.906335929513623,0.498291642011384,2.96688797087992,0.0382778715354105,0.0788450757210902
"EXOSC5",1.31165766091564,0.297776365655978,2.48810065733068,0.0197278745383913,0.0562666844005804
"DYNC1I2",0.564375300038769,0.0632978021917778,0.075701271537796,0.789989565462502,0.557060844986436
"ACTN2",0.00516042274183742,0.0291092504507611,0.00231737169135994,0.0247269816280983,0.0123544889726947
"GPR137B",0.430723781120236,4.83810851798478e-05,0.31261475570514,0.779918452596116,0.466469787947636
"FGFR1",0.230103362888344,0.0874082933478599,0.118890865824395,0.148309760933525,0.185361278545572
"FBLN1",0.396440717520976,0.700785839823728,0.301669666745111,0.0750873326195958,0.62554152833566
"CST7",0.157357353283705,0.292844226878423,1.05812832868765,0.0794120270630878,0.0182767412116657
"ARAF",1.39528373858993,0.297682266765326,1.12461222675873,0.38459947183158,0.493395429760874
"LAMP3",3.41139820985452e-13,0.0112084209840614,0.390753050419943,0.0252260995575792,2.369266480566e-07
"UBE2K",0.885396655891492,0.00137304557931767,0.151882505224356,1.76958750209692,0.398340342115667
"GNB1",1.05995211176738,0.323679219165036,0.956876933525194,1.98743931845112,0.397935880347614
"EDN1",0.000204856344823383,0.387192505836279,0.24674466126835,0.148563438313406,0.0036561024802827
"ITM2A",4.75593548463585e-05,0.360195840255475,1.46260409436063e-07,0.000213249873777681,0.0839283433536221
"NRDC",0.204026673474946,0.152749828043728,0.969082664536362,1.77815290148349,0.185626621416208
"VDAC3",0.194439925915699,0.00510758133522869,0.585853731539815,0.515265434684321,0.0389154270247033
"PCM1",0.732623942422916,0.0304537743155162,0.00130436831216417,0.809403704528637,0.659458924222447
"TP53INP2",0.425537290420135,0.0040161375092895,0.343606020178832,0.787569389708519,0.490698835606825
"SDF4",1.29746000798241,0.358501442215293,1.35139893988905,0.0470314655342067,0.205899557279818
"BPIFB2",0.103457801263611,0.000244367135211933,0.0427177662773713,5.87135510803356e-07,5.10327109134516e-05
"TOLLIP",0.469283175503325,0.0533735441908813,0.208272486420292,0.0478887156961895,0.15495351717166
"XRCC5",0.991340965809237,0.149053045898849,0.708277350624867,2.74354588160253,0.463691254538777
"LXN",0.0760292516570165,0.109710473322923,0.150904828349634,0.19371985645934,0.017863625337983
"TNS1",1.71428539150719e-06,0.920793022994325,2.9102880456823e-12,0.000295822574678728,0.065533514033187
"SAR1A",0.216332101079182,0.105343041191787,0.249277197506631,0.557317355986365,0.38412604469405
"CEACAM1",0.00318887356302435,0.235071417788161,0.433736407343485,0.607751325166907,0.010446080104773
"LIPE",1.72497909356499e-14,0.662929609294292,1.92602109901352e-22,1.12546472456596e-11,9.20607259804572e-06
"FDFT1",0.648760307924448,0.21586703163261,0.47378270329938,0.609923531170491,0.330336852052515
"PAFAH1B3",0.679397721192962,4.28105406715992e-05,0.485902879646421,0.00536935568895654,0.0052396670781239
"KIF22",0.917872697754895,0.000379644289980594,1.14268230614826,0.455814364478102,0.0645571523467445
"SCGN",0.072273991028527,0.000415959555870426,0.0426239146944368,0.0421311633156129,0.00589129973578358
"PGM1",0.00197370634582561,0.759763148673503,0.793709418574124,0.623412052872427,0.0033776585166192
"EPB41L2",0.00047106502164138,1.2606898161513,0.0408687820836992,0.955149490756415,0.0263463977808903
"KEAP1",2.15734926333968,0.457215226778939,1.83416599581085,0.38913872845802,0.17466483330443
"COL5A3",0.238728542268128,0.126435773192592,0.362290580079533,0.0437643983395107,0.201348019414764
"PUM3",0.000366939564237015,0.234920835007731,1.21798736544146,0.678168621588561,0.00020574193931381
"HSP90AA1",0.224625003920996,0.000685655551944204,0.541287430995751,1.19020055073578,0.193423355003948
"CXCL2",2.46013723316146e-12,0.640812464888405,3.29857070475339e-15,1.53255553802511e-09,2.0840422552547e-06
"PCNP",0.710433103504276,0.658683638794536,0.654229739333641,2.74572665844471,0.671642433528705
"PTPRC",0.000663687625205992,0.128622113869423,0.293062968818822,0.419584599255771,0.176456463560625
"PKP1",2.54892813989539e-16,0.196235697650729,0.527369039728608,0.000520783011965154,2.4064162144177e-10
"LRP2",0.487815679514455,0.000938170315508201,8.420910804006e-08,0.0516647334163084,0.107226113047082
"CADPS2",0.760370998880136,0.0473643649180832,0.0270564255832264,1.02000958890007,1.12020732237403
"ATP8B1",1.20603797283761,6.46494691735364e-06,0.000215663111749499,0.867955420853143,0.352766727794161
