"","LV1","LV2"
"HSPA6",0.491166937978618,0.376777283575019
"KDM2A",0.552809934699383,0.742286765060522
"PARP14",0.145186182714692,0.0911358039029957
"C1QA",0.131580114264979,0.179140559504232
"OLR1",0.097170804983967,0.0905344156177328
"TOMM20",1.04090158043763,0.412122272821639
"EIF1",0.246354614545111,0.733349057771855
"NRROS",0.389748028314418,1.12196737886364
"LEMD3",0.96218298484646,0.176462707154821
"DDX23",0.374885536003122,1.13470901845268
"BRMS1",0.438958553529753,0.876047568153813
"RPL15",1.00695587620015,0.36906915699674
"P2RY14",0.177621742022811,0.0121347827032654
"BANF1",0.470397362268959,1.0049083631539
"TMEM9B",0.914822055072308,0.365413389460726
"CLTB",0.446525472108225,0.673877430977238
"SART1",0.267798379900092,1.34081896460495
"TMEM70",0.846879626117351,0.179407934180316
"RPS6KB2",0.811554831623919,0.874551969326175
"GAPT",0.629088258277772,0.102550012991228
"CHMP6",0.519952278397207,1.06858991544528
"COX8A",0.359758636305658,0.743329032819049
"SLCO3A1",0.442433330160272,0.844726072396853
"MEX3C",1.0492460972022,0.339585753445937
"ZBTB34",0.968805092714895,0.0856163905310013
"RABEP2",0.618672736018973,0.801882318532258
"TBL1XR1",0.990389873731619,0.334479959422736
"EIF3K",0.685671009900316,0.829749903227867
"FUCA1",0.47726621442498,0.638559943644277
"PRF1",0.143099260326418,0.641693862896807
"CXCR2",0.28642055654893,0.584723762966277
"IDH2",0.255818280419809,0.775410035066734
"ZNF708",0.990646693726396,0.185312116004117
"LCK",0.664114207979697,0.999489166276793
"HMGN4",0.988543506272504,0.270965553325123
"CCDC159",0.263337600061257,0.623859082112755
"ZNF438",0.274241827527407,0.240782354016066
"UPP1",0.455785848276512,0.274804388811751
"TSPYL2",0.510100398475189,0.625484671775156
"COPB2",0.453457427205582,1.18456084260795
"PDE4B",0.849653463926503,0.381546637906804
"UBE2G2",0.851123296395692,0.690654178735506
"USP18",0.0724381172267128,0.0374942204084642
"ANO9",0.698006191051414,0.799035018881661
"FAM43A",0.658625807390114,0.32903582891432
"IFITM2",0.415662255020154,0.575904426057132
"PCGF3",0.844674465880162,0.117620558752828
"P4HB",0.449746083432264,1.18271761398239
"ZFP36L1",0.453734370210313,0.43613374846138
"ZNF267",0.886976326598389,0.0240139089395246
"RASA3",0.50045984235786,0.901548379335816
"GSAP",0.905652268971248,0.236148074427381
"BTLA",0.866069487185196,0.212632762441468
"PPP1CC",1.00673057097107,0.361834273173955
"CD300E",0.287975614535811,0.205629495345497
"FCAR",0.336495493617423,0.103921876683543
"CARD9",0.540346593837085,0.709357429545019
"ANXA6",0.148909950288274,0.840298155846478
"C1D",1.0273754637898,0.305405510551922
"GSTK1",0.712345019246459,0.878093749290029
"CDC42SE1",0.949710496292175,0.71668147011665
"TPM2",0.567286975389304,0.855760981102637
"RPL10A",0.839917894813146,0.569923075233501
"TMEM184B",0.560099400280612,0.89620520366446
"ATF6B",0.327157970115165,1.28716790752184
"CLIC1",0.855872585046737,0.430275941755811
"FAM174C",0.534746288524806,0.79082440393873
"OR2W3",0.109805036513572,0.334529483372737
"AP5B1",0.429666743188118,0.329918356513935
"CASP10",0.55886197943854,0.358653238320163
"PAFAH1B1",0.433955061402693,0.905981707619952
"PSMB1",0.787980866872286,0.322080331089554
"RNF10",0.119688995636048,0.415018525908185
"TYMP",0.202745086084897,0.313809999539366
"ATP6V0A1",0.428847529794512,1.0010466012537
"JKAMP",0.675670016077804,0.0526696983122493
"HEBP2",0.966343628826861,0.251135961590445
"TMCC3",0.43330116954324,0.578055343677572
"PPP1R12A",1.22073142744668,0.295237279630689
"CS",0.343439590557863,1.32126496305512
"ATP11A",1.03593395796175,0.363111941400592
"PIGB",0.880113455303429,0.366522648621492
"POLB",0.839550275536591,0.281802435863974
"ST6GALNAC2",0.548947771169126,0.547254487255162
"PTPN18",0.307946514909612,1.12645213514466
"ALPK1",0.511395554682983,0.364590778018926
"PICALM",0.609307219003972,0.406250109747551
"VPS9D1",0.397434258839645,0.159809355568786
"TNS1",0.104923350271424,0.426433335203591
"FDFT1",0.281099313044318,1.12163084203481
"KIF22",0.60175827766582,0.955842388424196
"BZW1",0.821453685833573,0.213688242912944
"PAPOLA",1.14224534279521,0.345420265551337
"NDUFB2",0.86191550049979,0.221053023467441
"IRAK3",0.597006436083463,0.341458381909889
"MCOLN1",0.153870872056981,0.484787530082192
"TOX4",0.326343452858827,1.19219212715995
"DDX17",1.09307787154494,0.20416294929753
"RPL3",0.994542040957235,0.480013340981191
"ZMAT5",0.401194552370411,0.896224611204173
"GRAP2",0.484408013590176,0.76601742004974
"L3MBTL2",0.408412694784645,1.1446981477596
"RANGAP1",0.398813513331069,1.2079256038469
"ZC3H7B",0.564385052177849,0.735131431270935
"VCPKMT",0.95123697522151,0.157850642787584
"PSMA3",0.838682451738088,0.147557759704728
"SPTLC2",0.219509188262045,0.338178175648378
"PSME2",0.392791033643124,0.406152373653099
"PNN",1.04772666116533,0.329011129525761
"PCIF1",0.29656442350055,1.51319835845757
"MMP9",0.256723255021945,0.440493646343549
"TPD52L2",0.426121808675171,0.500287146867188
"TUBB1",0.189805642409864,0.656308182882498
"DNTTIP1",0.410326943273963,0.610809662111678
"ZNF516",0.88633637847854,0.366980453287868
"LPIN2",0.308200490310278,0.652454275396361
"CD40LG",0.725729295538269,0.893747253344053
"YJU2",0.332129509556661,0.831645236179096
"RPS19",0.628971398479774,0.584468209223215
"HPS1",0.103680397843517,0.428669740401608
"ZMIZ1",0.340108411673682,0.72910717002518
"MMD",0.402481746663457,0.430213993890975
"HIPK3",1.03736679587351,0.13374253978071
"SELPLG",0.320539929958844,1.21973363292151
"COPZ1",0.717159656414133,1.00190912946777
"GAPDH",0.322996927039428,0.87180811678133
"TPI1",0.610634029207981,1.12583416638539
"BTN3A3",0.5140750534838,0.651674134883758
"IK",0.378686998301522,1.16681940494408
"PFKFB4",0.557396579351751,0.738017237432036
"ACAP2",1.15073785430718,0.311595291450149
"MRPL3",0.972373664767194,0.209383164650372
"MAPKAPK3",0.408428464343812,0.928536345503629
"NRBP1",0.210714590421249,1.31981815692019
"GLS",0.988490790030909,0.269788440822847
"PLEKHB2",0.578810538817342,0.934244241426398
"GPX7",0.833489883571501,0.440076269737209
"MRPL37",0.495652529891398,1.13879938439116
"SRSF11",1.07819128064386,0.213335775481631
"PLEKHM2",0.316388609368047,0.984535395186793
"LGALS8",0.423129301164231,0.109855576960985
"STMN1",0.522069482880708,0.468089537406621
"STK11",0.878047282372709,1.01966100876238
"ARG1",0.364806949962908,0.124715534249398
"HSDL2",0.636599214952804,0.31033685115969
"EXOSC8",0.880634930480675,0.31819419836509
"TGFBI",0.533196695221322,0.837964936725971
"PAIP2",1.15354192079169,0.237893234111706
"WASHC3",0.90373072507214,0.294617088522612
"PPP3CC",0.830783264308542,0.566036746146875
"TMEM131L",0.381962676190061,0.669125628235052
"ANXA11",0.219723737062347,1.28969758675897
"POLM",0.764828186256464,0.604913264460532
"WDR83",0.488142555721586,1.00627781969029
"NCKAP1L",0.343851386488804,1.04332828288345
"ATG101",0.389957062541186,0.927091447954662
"TUBA1B",0.256077357462233,1.06459473556248
"CKS2",0.866165238054636,0.171412092130876
"DNPEP",0.495955326200654,0.734847835836581
"PREX1",0.425308864986604,0.897949824590149
"STAU1",0.504822582246991,1.28994099050768
"NAGK",0.307033244503693,0.469736777601625
"PEX6",0.430694322887384,0.732061850979304
"RPL23",0.681437092862199,0.0621219199236889
"SNRPB2",1.01635415791318,0.481482113655164
"ROMO1",0.627091440613968,0.365217666530983
"PLAGL2",0.309532094011425,0.700578098013676
"SCAF1",0.151294478963137,1.38208239624937
"DNAJC8",0.948459891142509,0.489556534676096
"UXT",0.698505140872075,0.525137859142123
"PPCS",1.12207103429347,0.292324146594351
"SPCS3",1.11263344061054,0.429096769309437
"ARHGEF6",0.676013894607451,0.6406519337338
"UBE2D2",0.904688517835349,0.724004814444929
"MPRIP",0.824514201609495,0.453591778776218
"CHI3L1",0.373605276246922,0.496260439009451
"HSD17B4",0.37820270740512,0.876724959544461
"DPF2",0.379875748045132,1.41152936105808
"FADS2",0.139654099776169,0.364703778906033
"TPP2",0.775925037103813,0.447455079575498
"CTSL",0.229147231190868,0.164667287932167
"TMEM60",0.764446532222902,0.382155942675252
"CAPRIN1",0.497192708152242,0.980500791364594
"KLHL36",0.886819850097936,0.338023893355981
"RCBTB2",0.926655677204124,0.375064041270743
"NAAA",0.411248257972479,0.582172365594553
"GUCD1",0.425064419115761,0.823021919107994
"VAMP1",0.936813244737989,0.418424292612097
"FN3KRP",0.679212418904979,0.816362495821932
"MOB3C",0.312368718365199,0.0762599476492494
"ADAM15",0.45609693928742,0.779217045939066
"JTB",0.794146599494316,0.382782317118935
"SNRNP200",0.362953629540949,0.91735804310486
"RETREG2",0.346864425886057,0.885103569766964
"GMPPA",0.342010924705927,0.908926765901939
"TCTA",0.797876366546231,0.807420390106076
"EIF2B5",0.736506117992589,1.01537954971147
"RNF145",1.04555617818984,0.413388903140271
"ABT1",0.896610557142594,0.812816222878802
"RBMX",1.02915177214736,0.379228886407855
"ZNF185",0.370879471351874,0.838331415520227
"VPS51",0.571061867286824,0.948977123577069
"TIMM8B",0.793592832828448,0.0938658048223724
"GLT1D1",0.338095258798639,0.36811033831966
"MZT2B",0.629124605394102,0.509344275218392
"PSTPIP2",0.254283239521937,0.0839333093950839
"USP12",0.426221088715432,0.119784729689914
"NUS1",0.983562365444161,0.18566065534629
"GPR15",0.814107659416802,0.270876878891636
"MAP3K7CL",0.378410761980158,0.419390733881253
"OMA1",1.02723527214107,0.200113002431117
"SCNM1",0.550569868426915,0.68773031970049
"TMEM183A",0.632569660157332,0.379051558671376
"ZNF22",0.974540910291645,0.16621491506959
"ATP5F1C",0.931752046409674,0.236399844620772
"SMCO4",0.289663384687705,0.23163057574045
"TSC22D4",0.315178252067719,1.05875503461006
"NOD2",0.464631591461903,0.262235240745997
"MAT2A",0.991201579090581,0.482289891258511
"HNRNPF",0.575926277966195,1.0809631401834
"B3GNT2",1.11427732503448,0.244078377089342
"USP32",0.623364588506862,0.389591190926951
"TRIAP1",0.914144661290457,0.172147918749883
"LSM3",0.70644148736114,0.0996719361309256
"TSEN34",0.392775903878601,0.55492554395188
"ATP6V0E2",0.481179992161335,0.698618207368817
"C1GALT1C1",1.10896639468604,0.083644125226045
"RPL4",1.03208140362389,0.516438111181861
"GPR171",0.980956326894102,0.211276870251966
"SH3BP5L",0.517545966057536,0.933861958929538
"DCTN2",0.537632899152656,1.31481316184576
"ARHGAP1",0.259478330593918,1.27678036783662
"CYC1",0.518130839893158,0.672562247705868
"SHARPIN",0.210633937057561,0.624319902562861
"FCER1A",0.518570284827841,0.143070688425425
"OAZ2",0.513017093841786,0.885331171358286
"TCEAL8",0.895707770944431,0.229055646543648
"SIAH2",0.0959664285950329,0.246818967375609
"SNRPE",0.645102748503773,0.119312020889974
"NOP10",0.767275871910289,0.58625685076418
"RPS17",0.623361642544992,0.0753973213955218
"MRPL54",0.585446605635209,0.615696519120589
"SIGIRR",0.427362866097289,0.82931229661333
"TRABD2A",0.640071403885326,0.481086765946916
"ZDHHC17",1.09618512015541,0.0710082634573287
"PTMA",0.878675265905966,0.571768978816287
"H2BC12",0.211627802128755,0.55828641420846
"GLMP",0.448508599999525,0.657773607055974
"DAXX",0.392448929245427,1.11649120829789
"SNX2",1.05979641850841,0.210549169616842
"LBH",0.655146242392164,0.834667249870051
"RPS29",0.739224014595934,0.130964393059262
"ARL16",0.785868791734714,0.482510956566615
"STARD10",0.431499935841161,0.718743345186547
"DEFA3",0.095106220730636,0.117229305294196
"DDOST",0.415922870817831,1.00283965378797
"TWF2",0.33512006290128,0.927759283722976
"LYN",0.274904666323964,0.471779519850999
"IGLL5",0.123993742115058,0.199400080762579
"MGAM",0.319777332352038,0.338957986029716
"IL32",0.367096310096195,0.74954629383834
"SEC62",0.75742259866292,0.135910749249218
"PPP5C",0.435129554301377,0.944310630259295
"TACC3",0.554105255041408,1.0075744361031
"STRAP",0.8621607758981,0.691667787626878
"PHF23",0.367481061612061,1.14557071514325
"LETMD1",1.0693621764656,0.63340492667542
"HERPUD1",0.570528565231982,0.909807728976768
"U2AF2",0.419850172040291,1.07758044557155
"NDUFB4",0.724505029011674,0.68965205756835
"TBC1D1",0.405473096062274,1.05932495828203
"PFKP",0.485595414438689,0.67908251222696
"IDI1",0.872152736903472,0.0404363749008899
"TTC7A",0.454404858077946,0.951505610736332
"NUCKS1",0.93111330135293,0.688180352641059
"VPS35",0.272281888848893,0.919336856484974
"RPL31",0.528049322696073,0.0268577765421469
"HSD17B10",0.278644949937726,0.763622852165149
"SCARF1",0.524493093349907,0.4275519726623
"LMAN1",0.837951559395782,0.454955278983651
"ICAM3",0.467810149543137,0.823757420689075
"DUSP12",0.981045439936694,0.226950883260344
"TOMM22",0.798489914344401,0.586511795221579
"PSMA6",0.906526320473019,0.120744434686261
"SLA2",0.465009239819137,0.947039094350944
"CTSZ",0.464785852961272,0.770410138185163
"MYL12A",0.746857606883241,0.601847331308079
"DNAJC3",0.682625079812642,0.333760101703908
"GDPD3",0.718283854818592,0.605401922770372
"STX4",0.614233783827136,0.873775929485193
"LEPROTL1",0.97086824840661,0.428862600954515
"RASAL3",0.418362317017305,0.926472930523097
"VSIR",0.517576554810675,1.03237507201982
"CAMTA2",0.534083906097348,1.18421151108801
"WSB1",0.698903848588296,0.0443002516304438
"CPT1A",0.354947398948711,0.830536561667335
"CLEC2B",0.575549402346252,0.0279542573479122
"COQ5",0.953658515977861,0.293040909697001
"OAS3",0.10127318389312,0.0445222030457106
"CPSF6",0.879998074270901,0.262285845315814
"RPS12",0.622372752923569,0.47799256408904
"CLK4",0.8688426452615,0.0819277375750748
"ST8SIA4",0.962652987859939,0.271682737703575
"SPCS1",0.762285246881988,0.752817254511999
"EEF1B2",0.650010767289657,0.0736476412902254
"ITGA4",1.04064841442194,0.292685878449633
"NDUFS7",0.567539204167764,1.04751663756491
"DOK1",0.468725012446269,0.916051013294813
"IL18RAP",0.5871349591182,0.234544590108326
"PASK",0.71291987227164,0.675428200105017
"SUMO1",0.890850697973042,0.187736665315183
"ACADM",0.988728158034797,0.23616185045077
"MMP8",0.0573889434751119,0.0823498450004546
"RPS25",0.737150232812178,0.265818055344505
"RAB32",0.598781811217217,0.642447923104842
"MYL12B",0.96699343835937,0.269937815110852
"NDUFA8",0.798894539811448,0.744597469233474
"UFM1",1.10293312671063,0.119256942849209
"CLTA",0.419194166110708,0.845454088486548
"RNF11",0.256058116267022,0.0962133248892529
"CENPK",0.471590661936834,0.0498788351038432
"TNFAIP6",0.149057448973116,0.0301125985627058
"STX16",1.1177970212727,0.226064405825337
"SNRNP27",0.970754509993624,0.224311915774727
"CDKN1A",0.0741993961121851,0.262692854256049
"RAP2A",0.613431244460926,0.161990294119266
"SEPTIN6",0.644691801402966,0.714800760367199
"NDUFA1",0.732605304421157,0.337546413321346
"NT5C",0.78301210453972,0.54759547704504
"DYNLRB1",0.198721568068789,0.884400908156045
"ERGIC3",0.656430560332637,0.759119860298773
"UQCR11",0.740800437567232,0.361638347062903
"ANAPC13",0.685703435101755,0.311758497547888
"DCAF8",1.02034864007019,0.722421391594512
"BICDL1",0.764843320269151,0.784628464310356
"TMBIM1",0.561572025843777,1.03651797522947
"ACTL6A",0.934599956250442,0.572036538235335
"UBL7",0.211004725823303,1.04495073090109
"SCAF11",1.04155733020006,0.610069717230561
"TMBIM6",0.595584830689071,1.29455287884244
"GALNT1",1.12936650342436,0.195515062272805
"PGGHG",0.730138588593755,0.606825014085365
"SOD1",0.794519614855266,0.48510573666345
"COL6A2",0.313580999456774,0.420726962049068
"SYTL1",0.899656024506342,1.14379564806381
"ALDH9A1",0.298578448917452,1.29816319216718
"COP1",0.888971165766399,0.414349242366583
"MRPL9",0.829182721590593,0.851358173476808
"ARFGAP2",0.530124419629039,1.41672784929556
"VOPP1",0.581492619835142,0.569901784684013
"BABAM2",0.236633897075057,1.39980956839601
"MRPL10",0.448721457158923,0.827878860896485
"SLC2A6",0.418726071958345,0.646408447001333
"ORAI2",0.524049233130949,0.627254850846016
"CGGBP1",1.13333161594954,0.195217359473439
"RYK",0.973031974904699,0.208531491439499
"SLBP",0.732943824819785,0.76930161798459
"PRKCB",0.476404096499831,0.764951279818305
"ZNF592",0.393974479908009,1.00133344343017
"MBD6",0.712647672488462,0.749842559174145
"NLRC3",0.837175226725206,0.647267743892668
"RPSA",0.98694516650154,0.393398389985554
"CTNNB1",0.791955584496402,0.598672900986787
"CX3CR1",0.195101657325319,0.467219559582514
"ZNF354A",0.861144736949319,0.0738899194938652
"CD52",0.783276134672532,0.172986370793292
"GAA",0.428142814069707,0.895303150348472
"RPS7",0.636232167588961,0.072571564172517
"PAIP1",1.14876904777083,0.201121631877214
"TRMT112",0.711905252313589,0.67447037451857
"NAA20",0.945107255419049,0.234969961684959
"CMKLR1",0.283705870840585,0.593051193202928
"LYSMD3",1.10135775383123,0.11679718266978
"RBIS",0.808597373916794,0.119044365154623
"RUFY1",0.259764115096217,0.921092718931769
"BASP1",0.336027246018595,0.47863015096097
"CD151",0.314950194492508,0.780162827860403
"COX5A",0.898249472636628,0.58378281006148
"CALR",0.285090416473626,0.996958738337512
"YOD1",0.289755127192243,0.0237903746770677
"S1PR5",0.310573986462828,0.598033746568998
"ZNF101",0.785865902205041,0.594232299929127
"SPATA13",0.694303566966043,0.255660415040043
"TRIM52",1.07049272774455,0.0973172184196632
"UBE2F",0.439449953641079,0.355398400370527
"CIB1",0.462008685818841,0.753795465986298
"GAS2L1",0.132410346445581,0.684021252612814
"ANKFY1",0.314546430465696,0.248634480539697
"CHP1",0.386122957870858,1.20883092615617
"NUP62",0.407832424924284,1.01944665884362
"QTRT1",0.628008399921403,0.971531906183818
"C19orf38",0.50420110122993,0.529521592500529
"KIAA0040",0.372579658469876,0.339386283395332
"ARPC4",0.342076555321104,0.899164326506814
"IL10RB",0.566608097906993,0.467420997751346
"SMIM20",1.0005261543889,0.258038739042986
"CTSO",0.790843112176337,0.455746517317673
"CHURC1",0.951934705387789,0.107812231522402
"RNH1",0.201662413279756,0.865625549146944
"TNFRSF1B",0.414666383951659,1.13489653577596
"TMSB10",0.609041641166196,0.539111598301431
"PUM2",0.920121067062677,0.445256452970926
"PDZD4",0.348793555714299,0.545067950033891
"SIRT2",0.388869927754167,1.31710567135546
"ATP6AP1",0.113173049004437,1.33838759620253
"TRIB2",0.846141161933627,0.265307621316896
"EXOSC7",0.725795578146835,0.69787172914958
"TOP2B",0.561969126475555,0.783323056453554
"P2RX5",0.481057840242009,0.435697842439855
"PILRA",0.432136728551548,1.12051974966179
"CHMP5",0.721077521643345,0.0452592914253996
"CEACAM6",0.0822523209620995,0.182619763065576
"SF3B2",0.179827913965121,1.44411914427834
"ICAM1",0.239104567304646,0.467117372587015
"CWF19L1",0.942934156408153,0.71359237666282
"SAMM50",0.453085784704501,1.16833738388382
"KHNYN",0.909464917062102,0.875542685542936
"GZMB",0.315738797313544,0.468055838481686
"RBM23",0.42148510527728,1.04171194143884
"SOS2",0.676574517664766,0.299731779948435
"PSMB5",0.649249134083925,0.743406851333999
"ARFGAP1",0.708995030813417,0.991661593863856
"PLP2",0.683882304790057,0.895141772975893
"NAA10",0.497898973594346,0.826259334327608
"ACP5",0.363110010773793,0.543568968863414
"NECAB2",0.384805226494739,0.503331836541026
"UNC119",0.830307984256025,0.482417648515705
"SUPT6H",0.267594123793048,1.32457495467613
"PF4V1",0.190988737865765,0.260660618956137
"CBL",0.630157009348752,0.615057005405304
"ACRBP",0.131907931936966,0.638331160858436
"USP4",0.551902915106513,0.871579033502834
"GNB4",0.286231164486867,0.0955070403365948
"NCBP2",1.02500116474484,0.350598750039723
"SF3B6",0.899665512378601,0.169001289382609
"GCA",0.656601910737587,0.15436856011087
"WDR75",0.963933789354333,0.258733284109158
"UNC50",1.12428882237861,0.258972417943421
"HSPE1",0.630167026956497,0.122604451109285
"EDEM3",1.14241751953579,0.198627818763125
"SCAMP3",0.415210902459853,1.16908395009686
"CD2",0.630154648756557,0.633652553162103
"MAP7D1",0.233879077104116,1.14715980114744
"MRPS15",0.931637339359306,0.465474924019227
"PPP1R8",1.02667531730819,0.575119367241522
"HMGN3",0.775517042959434,0.200622095014761
"KANSL1",0.473310036691411,0.590595654202956
"RPL21",0.709941297151265,0.145996615882183
"MTIF3",0.940405791489077,0.232038347280811
"HNRNPA2B1",0.960815385528804,0.482184453810055
"ARHGAP9",0.579271569449822,0.694531461034887
"GTF2F1",0.20105858811203,0.896225245742094
"VPREB3",0.429710981409355,0.363512566216661
"ECSIT",0.265800552005038,0.673427658213775
"XPO7",0.0988732543392485,0.292950197519312
"MLLT1",0.26701950011764,0.556981830481151
"ARPC1B",0.394662800820288,0.939873901577824
"MAP1S",0.180373783632566,1.30570631722339
"ATP6V1E1",0.762445604755628,0.658660628490979
"ZNF428",0.605363837221894,0.833534296727537
"SH3BGRL",0.724936163567389,0.584270586907935
"MGAT1",0.254637377498501,0.767730019552645
"DIAPH1",0.136636252623484,1.23725961969059
"SELENOS",1.02530088466067,0.306906318825981
"TRIM22",0.260637750447902,0.0355111013111634
"EFR3A",0.983250382532335,0.473241597300602
"PTPRE",0.699166656122066,0.357372935866797
"PCNA",0.66689124533012,0.523496475896649
"RBM38",0.151613496229499,0.418662839741659
"SRRM1",0.191012234286417,0.889510045606868
"HSPBP1",0.31822697179709,1.10421306153787
"BTG1",0.764371466848087,0.678789038994799
"RRAS2",0.885215910391666,0.405019644600064
"SARAF",0.883921153311305,0.345988763314058
"EMC7",0.920764166341594,0.592552830858128
"NARS1",0.943958743773597,0.71185155531772
"PHF21A",0.464328937574711,0.5004125137685
"FHOD1",0.53714922290494,1.01729423625126
"SP110",0.249021209550279,0.169396523446751
"TBC1D4",0.803749394627313,0.253843138233537
"MARCHF7",1.06296087867878,0.0616106847740298
"RANBP6",0.981345715536968,0.0854030224686483
"PNPT1",0.150697218043854,0.0317321971000979
"GPAT3",0.420794789233433,0.347844170414123
"TLE3",0.258121995181927,0.62936429875621
"ETFA",0.762113069011596,0.423455634023875
"IMPA2",0.417276498567033,0.740470491923948
"ARHGDIA",0.160904848195941,1.12146488715051
"CSNK1D",0.66705817822831,0.885868390170804
"RNPEPL1",0.541538966683854,1.25708215358001
"CAPN10",1.01173678016306,0.555594551649934
"CARM1",0.163200849539961,0.67033957929199
"ANP32E",0.976563474227388,0.191691744962595
"SNAPIN",0.75750538890896,0.684308182289873
"RPS27A",0.737459962242343,0.223250894233414
"RPL32",0.73786065000666,0.519499098878622
"WTAP",1.06558671399864,0.142072637765281
"CHST7",0.432472225877981,0.775602042994019
"STOM",0.310608068073736,0.380168015418566
"MIGA2",0.945483115318539,0.859971677936106
"ZDHHC7",0.73842016940792,1.06755091123719
"LY96",0.61990691863928,0.0547257166008083
"CXXC1",0.437999988313197,1.08498232484788
"RHOC",0.283700377540468,0.494171778563838
"LARP1",0.451888290134099,0.819010188236206
"FBRS",0.252594627393719,1.09718413573733
"WIPI2",0.603452873183786,1.37531299455299
"ZNF276",0.831240576645932,0.538140438678521
"IFNAR2",0.922140071125294,0.578849233095255
"IFNGR2",0.529253748988357,0.443560452903144
"GART",0.613613233065786,0.978071716591057
"ABCG1",0.337282825383829,0.507009344614092
"AGPAT3",0.355432378288714,0.614992323265986
"AIM2",0.253462437304636,0.035923988745299
"FUNDC2",0.378882801189137,0.280751948860038
"BEX3",0.511078202247486,0.770956500175501
"VPS39",0.573457992503068,1.24375501152991
"MTMR10",0.830904465601473,0.318973091665166
"DAPK3",0.265831917672125,1.18276867946204
"MRPL58",0.749399821969972,0.598680748757302
"SLC3A2",0.14942398243881,0.589409131309692
"IL7R",0.762602740048441,0.42515859591239
"USP39",0.5800570955703,0.990918823809712
"ATP5ME",0.755387738247616,0.263949420597157
"EHBP1L1",0.541415639820093,0.684874035020007
"SLC19A1",0.468280584918224,0.870696575755578
"CYB561D1",1.10932526580406,0.779837410846562
"ZNF266",0.915369458659142,0.418105794694229
"TMEM167A",0.7976963793438,0.0561494932708676
"VCPIP1",0.97608040504765,0.158656011963353
"POLD4",0.675016559085097,0.771391194348307
"DPP7",0.783154018990336,0.850559776672497
"MAN1B1",0.357587918393118,0.564613182028135
"FAM219B",0.971418829931337,0.540309726511636
"EXOC3L1",0.109796283985433,0.0423226589879333
"GADD45GIP1",0.527132292231749,0.371839460178733
"PTP4A3",0.402574688913086,0.580547876276887
"PRPF39",1.07538952061045,0.171007341043982
"SP140L",0.729533281344061,0.552482452150463
"CD300LF",0.442162448891833,0.446220070388832
"TBC1D9B",0.633273727836258,1.10109608753174
"TOR4A",0.444646950069354,0.745223239842201
"QRICH1",0.635533983507854,0.950648465943607
"OSTC",0.930369598323347,0.229800694362496
"NAP1L4",1.00286586942988,0.583849281985176
"TMSB4X",0.720947738341533,0.617513356127822
"DENND1C",0.435932266532314,1.21232671509789
"ZNF580",0.623910894584234,0.862068658155376
"LEPROT",0.969942559439917,0.361800418885268
"PPP1CB",1.09414133291062,0.118828046945449
"PHB2",0.986908243525937,0.803361129566026
"TAPBP",0.325117625056303,0.76754377912059
"SMIM1",0.151521426676774,0.426649950088659
"NFAM1",0.564300741093891,0.792874327974013
"RPL17",0.65023231149998,0.0573339673423898
"MYO15B",0.422397451084324,0.420661102705646
"MSL3",0.771920051902649,0.0822087192417372
"TSPAN17",0.574645098538451,0.689218394314846
"FAM120A",0.762813590790526,0.502979580559457
"ROCK1",1.21417002664439,0.478670259031996
"ACTB",0.246509207481149,1.34634185946851
"ZFAND6",1.10794822540789,0.180829350123172
"AP1B1",0.23979619910122,1.28200500737787
"PPP4R3A",0.95295555953743,0.605807055381034
"DHRS12",0.385143263346003,0.318226448355201
"CENPT",0.753998127916032,0.93965133055916
"NME3",0.658468842691681,0.419617856333393
"RIPK2",0.321881291147685,0.175358616567829
"IL27RA",0.543180408600127,1.0176131101159
"PLIN3",0.24969367373652,0.818853753104639
"EPHB6",0.311094685318214,0.446344682149422
"MEGF9",0.602303020981444,0.315105385544702
"SHOC2",1.00900591106042,0.228432871433557
"AUP1",0.856331937646361,0.636470694968855
"CACYBP",1.02533800773676,0.41553476286326
"IVNS1ABP",0.673853438623745,0.232430502546961
"CTBS",0.811780555018473,0.268944089692778
"PRPF3",0.879657221897904,0.456383153571862
"SLC2A1",0.0760359197632426,0.194433012815938
"UBN1",0.395858084653749,0.806818682887376
"CCRL2",0.0662610957162329,0.0635726548161701
"SRGN",1.02195786666684,0.14421774636243
"PIGT",0.321310275579977,1.22716748457191
"GPR108",0.388762610807042,1.04003528428004
"MRPS26",0.712075958988728,0.689908501789833
"FGL2",0.863104560793711,0.17843226119275
"CHMP1A",0.350908989815837,1.19994044777097
"CHSY1",0.447321417983589,0.206641201163554
"TTYH3",0.319942328336458,0.691227569044739
"IL1RN",0.144489648867966,0.113766178829662
"BIN1",0.576438229809499,0.930621829288568
"ABI1",1.20616811154512,0.298570666632931
"RABGGTB",1.05014892697179,0.187784797638371
"CYP1B1",0.590345187973123,0.346340037819726
"PPCDC",0.624871347322034,0.367764261608028
"SERF2",0.325077999092986,0.475617705803374
"SCAMP2",0.242587250895207,1.34014279123736
"DEF8",0.778767484887367,0.769536476554517
"NOB1",0.634745346718198,1.06519151982242
"SCRN2",0.769902828905488,0.946059138559122
"TMC6",0.859825453598629,0.894505301097992
"RAB5A",0.827666744478498,0.255034560370883
"RPL7",0.730862461240839,0.0848877140727807
"GTF3C5",0.681585079453886,1.0946461520574
"DBI",0.794049430452275,0.130848330571359
"SKI",0.527929334040905,1.09705035955193
"CD1C",0.613817914413882,0.563253600611664
