"","Basal","none","LumA_Normal","Her2","LumB"
"SPI1",0.2179557545665,0.0256719771826372,0.00953282668474914,0.109443544272739,0.0549479612146825
"GOLGA5",0.0908090258821751,0.265826074873938,0.079837308629174,0.238394958250606,0.211414658821531
"FGFR2",0.0178917851602269,0.00244846783647684,0.000794410952781559,0.00295958431268397,0.027367050491961
"ISOC1",0.0100345946842929,0.119869755892045,0.015886578286928,0.0425130544061276,0.112555382574492
"THUMPD1",0.0865497795855478,0.152163197137822,0.327558997327477,0.0604409520961534,0.212166079326297
"ARFGEF1",0.0692200403363319,0.252482252355433,0.0544677149900675,0.198433381328734,0.00703019194773561
"MTFR1",0.147299342305637,0.0190208633223718,6.40016072493497e-05,0.0768923954095566,0.203030181085479
"PFKP",0.280367122185512,5.61326372854699e-05,0.000930684644602083,0.00129616898819253,0.0159241738858736
"IDI1",0.0288551757060666,0.0119675637853168,0.0174133507694413,0.0193670391257765,0.112266327740604
"KLF6",0.151415983928654,0.0943242884643587,0.0425775227961334,0.0738161468506186,0.0554818486719895
"PLPP1",0.0784416165916066,0.183826318808274,0.024571832891004,0.0622137588009306,0.113503769999676
"NEO1",0.0330444361287049,0.0599978965355595,0.120112506733688,0.109555103915189,0.0428807753978019
"TRAM1",0.21572189248986,0.0221325543605256,0.0148549667899801,0.121559806147448,0.25429838244892
"TNFRSF1A",0.132348208714276,0.132418289571819,0.252757237885105,0.149776389682378,0.116836613954108
"PKM",0.281764183179185,0.0266296268148582,0.0833676615661024,0.0243732043820411,0.144784201273944
"DHX29",0.0414411132355849,0.0388106033405717,0.0849343011078242,0.105893700348865,0.038041001580991
"RHOA",0.13751755708779,0.163755911152163,0.200791371294791,0.229764129939753,0.276559249388707
"IARS2",0.183569995153926,0.109024019176998,0.131956763275029,0.134203486636175,0.0523201133220858
"SYT1",0.0071029696860838,0.041551364797596,0.00246292173904914,0.024139494347228,0.00406509364254168
"IDH3G",0.296521447783617,0.106975404990325,0.086980045030656,0.0370752855485656,0.349344177187717
"FGFR3",0.0149830859395113,0.0217110591120117,0.0217356445012408,0.0390331078092919,0.0191093556682983
"IFI35",0.0914670769893661,0.0604464047460051,0.11386160628264,0.155743868965574,0.049855836705645
"COASY",0.0659095563570132,0.315183198883791,0.121424636653526,0.177376548405799,0.225209342501986
"OTUD5",0.0475661042944729,0.160260891246888,0.146639644488564,0.0974268656461279,0.0313253155555372
"PRR11",0.00718879379536455,1.22525972627728e-05,0.000232956463879263,4.91640796439298e-05,0.018828453210194
"LAPTM4A",0.411991975301482,0.0759912037693669,0.132240912435821,0.220293757770652,0.21956913654269
"PSME4",0.402822813722005,0.0125157368804565,0.0149640712997132,0.0132720035114534,0.0547665959914741
"ERLEC1",0.018219809341555,0.327887533370625,0.00816004034060073,0.373583751072482,0.165562131288715
"PYGM",0.00753456698622338,0.00758392655742915,0.00608036143954731,0.000115142693937254,0.00303042640676357
"PAGE1",0.00790289269756877,8.04828930313914e-07,2.68942931860698e-05,0.000135627788011475,0.00700335530849193
"PITX1",0.0114290374848396,0.0261663971436155,0.00609478255238257,0.0435427837644067,0.132884965830988
"NUP133",0.265620755655003,0.136201135764869,0.141085243873573,0.251794181226315,0.212963541860729
"NUCKS1",0.0810267350859473,0.0662860083072348,0.0746013838400251,0.13667608974679,0.265608350039007
"VPS35",0.0978471749818542,0.0851270781752708,0.0225650772008216,0.135486872127533,0.0676260755127919
"DNAJA2",0.114589436064792,0.0138991584558715,0.0126211911881241,0.0828369288008041,0.106125716647883
"BCL3",0.214644144476593,0.129841642059178,0.0296616233538035,0.065826407393235,0.0851387350580472
"GAL",0.0467277439920799,1.06723332536222e-05,0.000127782277579587,9.8952737536539e-05,0.0054462671944046
"FUNDC1",0.0375247837358082,0.131557913878791,0.0577246989301264,0.132192588775712,0.114494218232323
"MAOB",0.0247108125552781,0.00855032758682009,0.0383923797562215,0.0222465521502409,0.0190516569970758
"TGFBR3",0.0257229338404259,0.0503775066628374,0.144672737439224,0.0126164752598844,0.00541230031578533
"ATP1B3",0.104044789342954,0.00106237494376278,0.00983702575728397,0.010162944129624,0.0437448560917831
"NUCB2",0.0141693086570448,0.259258108326889,0.0557093687187915,0.0418107616191577,0.0698475180460679
"PFN2",0.329247273098344,0.00894739543426375,0.0055639547370597,0.0316789869640781,0.0223069025310243
"FGF10",0.00223427021583264,0.0202629818161715,0.0323536819370906,0.00478977512942742,0.00502367348158914
"SLC44A1",0.0853444908415622,0.259043068311565,0.0975438900020103,0.24171289498626,0.130333410756662
"FSTL3",0.0235728130018084,0.298495584684752,0.00441445996536495,0.0450736591742016,0.0184131757342397
"DGCR2",0.24884102837572,0.205812947592155,0.00886409043888215,0.0848265780406661,0.272133568438681
"POLB",0.0780232147557108,0.0633089200939959,0.0658189209144952,0.0151583582062722,0.0742566803715974
"WIPI1",0.0340686632025351,0.0234436001980858,0.0412572129303639,0.0079840064824939,0.0429216691240243
"NDST1",0.0840897305865621,0.155559494651589,0.124138574418163,0.363461892167328,0.196921066587264
"PABPC1",0.130463250488503,0.0120840472487592,0.00914271323863769,0.0267747805550903,0.131225197349814
"NCK2",0.0983044566194353,0.0155069129279028,0.0301581399282921,0.00206755859558224,0.225339750527947
"MAP4K4",0.291795853856815,0.0212182712174915,0.0129858108476718,0.000739054235914711,0.0786473562055405
"MGAT4A",0.0155334078836858,0.0649686865823902,0.0503529930699017,0.00587367745398453,0.156713461686217
"RPL31",0.195125886414418,0.0162390903168316,0.0338511202820892,0.113235120212189,0.133847775795894
"WDR1",0.00446946780327702,0.324566736924364,0.219020892499539,0.0158979958065559,0.353671809875482
"SEL1L",0.0273870961241776,0.0976603599841094,0.246276959472829,0.142064413391871,0.070220958564771
"TRIP13",0.286049222581026,5.10174753636052e-05,0.00108939971952575,0.0141744955170876,0.00637524820870512
"ATP6AP1",0.100779175615702,0.194259887258132,0.100261350159966,0.205110434167246,0.25462870252596
"TCF3",0.206478351608929,0.072940337727768,0.0547060939830633,0.0771391847655502,0.142427046232598
"TRIB2",0.012592990188217,0.0214376089543327,0.0103022637248474,0.000780249727766027,0.100712807467924
"FAM50A",0.110537262186397,0.0623280028960048,0.186222008851707,0.0857086580024477,0.320412537920129
"CPSF1",0.114388298999008,0.115377690413669,0.000600468765527958,0.0262845774041584,0.423294062224412
"CYBRD1",0.0221777060890023,0.180335905881734,0.0689590364936046,0.0145909498255841,0.00373770695362867
"ACTN1",0.184031267263558,0.0225721587183171,0.0120465873982573,0.0269161036732189,0.141957713045465
"PTPN18",0.057961886724022,0.193821742218647,0.114589950584352,0.498781090597221,0.0604407937736265
"TFRC",0.188028429818211,0.0126181222651694,0.000369669681458044,0.0371005821919834,0.0611915919936624
"SREBF1",0.00570693384703846,0.0279622127127616,0.0956783251826022,0.101151748951994,0.0262228805246989
"AFF4",0.0887474814909895,0.0614448610508938,0.0314932356073655,0.292259725779224,0.173524339041213
"SMC1A",0.0969915759821905,0.053502671957067,0.0500299865258132,0.134545727349419,0.15893474632231
"HSD17B10",0.0224233585732525,0.0576944717722423,0.0188266819132973,0.0330411949043369,0.211080996395034
"ACADVL",0.0866269920059595,0.12348316007254,0.132751785758119,0.0244304701669595,0.0734031441083978
"SCARB1",0.273399052063429,0.0203169302210954,0.0442604290850611,0.0136154330437018,0.0221732597702708
"MCM2",0.145938324909438,0.00521263579949308,0.0108179689917277,0.00150741161519939,0.233050785747496
"LLGL2",0.0229095619775056,0.0379288561040601,0.101358840687275,0.338163609380192,0.0322832541590106
"GSDMB",0.0103477381279414,0.000311807402133697,0.0001266126940397,0.0222494587645496,0.0261233102140082
"FERMT2",0.0412330981450183,0.128154508480221,0.219219218251924,0.202422092465597,0.14034575099695
"DHRS9",0.000739171007567473,0.00594418810887603,0.00165642308736688,0.00531651081005831,0.00653953853322088
"PTGS2",0.0350276282184982,8.86158233342358e-05,0.000167582761984235,1.82525761532079e-05,0.0086087060926938
"ST6GAL1",0.0217709255444548,0.00490234981796867,0.0104924696720007,0.0108360602597596,0.112919682066185
"PICALM",0.27081699234337,0.0168058678246859,0.0347302890693827,0.013723234445473,0.188469305833106
"NSF",0.0452469978863816,0.0481042366508173,0.0337960009165659,0.144039243273665,0.0609485712105399
"MRPS34",0.0290894760381918,0.116331766825061,0.0785895649283855,0.249595522132932,0.0918844310428967
"NOTCH3",0.0418070384879169,0.00083695257889345,0.0108011930334915,0.00412975109801351,0.0223528726504169
"CLNS1A",0.0386234556617299,0.034666920552297,0.0250388961260307,0.0107136503197925,0.0446945166751903
"TEAD2",0.139486871864547,0.0222047611089782,0.0284397143970023,0.0263877998483331,0.0513849777901933
"TSG101",0.00540276853821199,0.342265071133866,0.0476024236111807,0.43381705394238,0.0283034181435391
"ATP2A3",0.0190435125653741,0.0166596672722245,0.00928570020985251,0.110518477878293,0.0191925575499294
"CA12",0.00561476402381977,0.097837778979778,0.0205655114944165,0.135585328757519,0.0137456784135112
"MGLL",0.000101714272530252,0.0707390495612958,0.0605082046393196,0.140640360001088,0.0587165319686407
"NTN4",0.018876241660739,0.25650156487319,0.0209748053272163,0.0105996873440089,0.0309428373441374
"LMAN1",0.144954147156473,0.114640129316765,0.0763651656318963,0.072965555025591,0.338967567863814
"HACD3",0.00325434036885083,0.150198969016808,0.00717018720383538,0.240970284311096,0.103290096881297
"ENO1",0.154494468648719,0.00895325732808895,0.00912410402567825,0.00885627961381182,0.201084503982327
"MYDGF",0.164450308883427,0.0911008388212943,0.10131096216505,0.0443592039421482,0.239856339553267
"SRI",0.0883363105944514,0.0596070801490596,0.0345034370806112,0.108644922004538,0.00468594516052627
"SEMA3C",0.012809262904269,0.0696177811739858,0.071891995220267,0.0905291228940999,0.0290267298734907
"CELSR1",0.0297167987617399,0.1787825047506,0.0526782828805534,0.275741916622284,0.0274031390882993
"FGF4",0.00126275943723813,6.25139493281497e-05,0.00100290035117563,0.00377938391683207,0.00655824242350071
"SLC25A3",0.171073389565858,0.111397567830729,0.108467259471962,0.132305856333859,0.262318853931284
"FOSL2",0.196086162254713,0.0480583813800406,0.19058100492456,0.0862340463790261,0.162289105422769
"CACNG4",0.000232546026346657,0.043973790975456,0.0219320749880466,0.0617421195973745,0.0222293928422086
"FSCN1",0.116669803111292,8.45954789074029e-05,0.000365104398581631,8.85351370003618e-06,0.00471145765614284
"ACTB",0.0621037980417823,0.149331753326773,0.0305587436029444,0.0337725522426079,0.687066870311595
"RAB7A",0.257550447636346,0.104557058844348,0.0569596067935211,0.0388774387484008,0.333197261211937
"TUBA3D",0.00344181973908792,0.054329144338216,0.000664042507857055,0.00842252253723075,0.00259907999835163
"MCM6",0.322678071893584,0.0253700715553644,0.00719600566100015,0.0419437793160573,0.0311549024693875
"BAZ2A",0.134924338159518,0.267854163027192,0.226137076459476,0.281500349190248,0.0364949120159362
"UNG",0.258823544364355,0.00627274417416642,0.0304710048233215,0.0179275146219494,0.301414204536387
"TPD52",0.0556518479781227,0.0267754882775617,0.0545086563720244,0.106200276279728,0.202261039222502
"ACACB",0.00514555997035369,0.140535061574665,0.155664332874622,0.0779610311376028,0.0191204876066511
"TRAF4",0.0850427953366416,0.0236456512778535,0.0113897350049305,0.0298076407582724,0.0218951434155746
"MCAM",0.287961131047839,0.0127157778564345,0.0765970652677901,0.0316565566450542,0.0229169792205177
"GPC4",0.0605958606554202,0.0209143273430783,0.0726897458055489,0.0904971227781008,0.0025894873475113
"CAMSAP3",0.0191216504027145,0.00975599390357482,0.0351387232634231,0.0466455067062213,0.0238741569491843
"XAB2",0.0128115370287943,0.032046066545677,0.00642549254764058,0.0120586518947531,0.0712486508725487
"TOP2B",0.0408016363757315,0.15980934704743,0.00929691606007152,0.19979202919658,0.152165349084968
"TM9SF3",0.148945917697796,0.110663846549714,0.0894353478805308,0.260500840812877,0.193501708595727
"NFKB2",0.259666008834847,0.0671503391908285,0.145624007610548,4.72439112130082e-05,0.0455131020782763
"UBE2T",0.109864849787451,0.00148593040391397,0.00155812099170375,0.0179362156305246,0.256091282540095
"GTF3C1",0.0231731973055536,0.215416483333487,0.330699849010427,0.055967811243693,0.234511263681752
"CAPN6",0.0568423933820591,1.54670621525572e-07,4.29957640555438e-06,6.83677929840023e-08,0.00122304128737074
"SNRPA",0.257536597822496,0.0612656991784001,0.0652700540892783,0.0785993315086658,0.270367762093142
"EXOSC5",0.43449158322981,0.0210199669851651,0.0517410028787565,0.0456870315571038,0.137057725527435
"DYNC1I2",0.020506211210595,0.120225354503781,0.0669379585892895,0.124223659959752,0.0664223803224059
"ACTN2",0.00691370869589701,0.00394252226583004,0.000480202205782243,0.00329627995022166,0.00737896556931224
"GPR137B",0.0242009982302969,0.0158056227529961,0.0201139997666712,0.10281008382721,0.216614521205024
"FGFR1",0.0236946363339344,0.0130602205651852,0.0297119589815219,0.0360910502750909,0.034589120358534
"FBLN1",0.0899061709271267,0.101643371152859,0.142953368598152,0.017111122759443,0.0323523054065987
"CST7",0.133289256627353,0.00807854155992194,0.0718020782154125,0.0807476925102114,0.000494903891569536
"ARAF",0.148228110433895,0.0344298674509676,0.105578817789285,0.175798465569904,0.168467583132796
"LAMP3",0.0593278099076139,2.58518209828871e-05,6.37387479550159e-05,1.75291291963595e-05,0.0106090685567205
"UBE2K",0.0784578639328997,0.0549442453567895,0.077566688832305,0.193216610526588,0.204341498639389
"GNB1",0.137994671765768,0.25966463394123,0.100073609191133,0.268472287421545,0.109954397973704
"EDN1",0.0522391731939155,0.0188105360321766,0.00595419163878375,0.0180574558355998,0.0320399788538652
"ITM2A",0.0242024875203478,9.19360367821403e-05,0.0254286945276654,0.00968741187633666,0.0101610985303727
"NRDC",0.269797595130409,0.0800475430361672,0.0144993510571524,0.0653426856328945,0.198710597568334
"VDAC3",0.0719182163705196,0.0206859511483008,0.00576617093171827,0.0403481703515547,0.103531825119002
"PCM1",0.0560490622260064,0.057695877319774,0.221167548854079,0.035532014744772,0.0557963133160022
"TP53INP2",0.0493028228312059,0.0151937129303804,0.0162624455924123,0.221512203991778,0.0904697283327426
"SDF4",0.20685758711819,0.0840486885077431,0.0468582590834429,0.0438237990154538,0.16246889540232
"BPIFB2",0.00145812909980148,0.00863749924721348,0.00253012458936178,0.00822690427458511,0.00106813958747055
"TOLLIP",0.0261646000773815,0.00811403575595997,0.0723623834524809,0.0174578339379787,0.0343532187816684
"XRCC5",0.112349684974514,0.114244444164022,0.0788120841315458,0.524058008912548,0.127691912758322
"LXN",0.0428947843539272,0.000215808792825077,0.0134204009415817,0.0377670347855867,0.00358463090028397
"TNS1",0.0987581476599884,0.140986208144851,0.135182016317718,0.0475642118267034,0.0265411818110541
"SAR1A",0.0704907082354928,0.0250339605004052,0.0151481526594292,0.0940422015443224,0.0851756756452109
"CEACAM1",0.14606999764139,0.00730920202142853,0.0135079613355668,0.0138445706127596,0.0601691843495256
"LIPE",0.00709005851230827,0.0755088267834099,0.0963228267516825,0.0358657542346758,0.0078664241499676
"FDFT1",0.0608468826976798,0.0811531706512935,0.0351622058313132,0.121816529058602,0.106205477183561
"PAFAH1B3",0.0415436907566371,0.00701216963205643,0.00829670994035956,0.0889001908166795,0.0417908336948729
"KIF22",0.0620485543176266,0.0244353276373223,0.0336529194975158,0.137853739664627,0.167479142937829
"SCGN",0.00995077213366235,0.00536799456711169,0.00217202179400748,0.000234044799408834,0.0104688342127491
"PGM1",0.309002975882913,0.00409925604868518,0.0249190966789275,0.0392684837847995,0.0123638877159872
"EPB41L2",0.289820792048791,0.0230661232518666,0.0548971040884143,0.00826451154706809,0.0205084093625595
"KEAP1",0.358344544155519,0.155817868515599,0.17692136994476,0.0805087287487177,0.0735499410609147
"COL5A3",0.0571220801842282,0.0279166771960696,0.0427704229642149,0.034240671074737,0.0122790733728844
"PUM3",0.353928353236918,0.00432731818874855,0.00635076405640743,0.00193073230742845,0.00321411162034596
"HSP90AA1",0.108854495731683,0.00668081594066066,0.00409652223732202,0.0310712731677154,0.252327149168893
"CXCL2",0.0669500456817212,0.00509060936696814,0.0190444258915142,0.00317708773979841,0.00832867373426937
"PCNP",0.283016171324724,0.0626394038832278,0.291973209024472,0.243543684357555,0.149846956497725
"PTPRC",0.0776665421278017,0.00381570499171327,0.0331039049375502,0.0526762913536489,0.0355349379513385
