"","LV1","LV2","LV3","LV4"
"LACTB",0.213550383102042,0.376035291294242,0.0153534261280443,0.429304908798781
"CSK",0.16392679025329,1.77590521629792,0.191863462857375,0.621115533174734
"BLOC1S6",0.733543051959141,0.170039989026589,0.412174313239205,0.663679178787443
"CPQ",0.861674644669589,0.907951449176675,0.0825346977331045,0.293959808389301
"DECR1",0.538975967483768,0.613212668637168,1.03812560113451,0.298802517440229
"IKBKB",0.642561405102026,0.0438649140779443,0.628788804681337,1.38162208298734
"EIF3E",0.480752842199302,0.25186773288492,0.966911760696807,0.180662628158026
"EEF1D",0.302070961786392,0.769021602377687,0.757410030793789,0.134119656707817
"ASAH1",0.760785204945314,0.940067957456991,0.12392654928026,0.204084935239274
"BNIP3L",0.250231783332376,0.0303301136702071,0.145862495136317,0.0039677419274583
"FCGRT",0.722434876896545,0.0517077906945273,0.777769144570579,0.658001694288285
"SF3A2",0.735859964193432,0.0332207884814817,0.676765517039253,0.889062190235831
"SGTA",0.259904964524054,0.988155193129094,0.510232234982025,0.707113933118632
"LILRB1",0.108269614085499,0.140816750305639,0.125652106642101,0.68399470220584
"C19orf53",0.160297238061996,0.346085053362389,1.14760393470986,0.568340036979307
"GPI",1.11002290569494,0.0429177040921557,0.418154256655455,0.4033874073054
"TBCB",0.251891892309098,0.71903539368494,0.911300302767775,0.121581140160115
"POLR2I",0.560297036043513,0.559840673126179,0.529287980592536,0.119108974887801
"PRKD2",0.0528214072594251,0.176369774563833,0.451691440950523,0.678786284211953
"CEACAM4",0.977996200316891,0.708091238289837,0.472896850776429,0.10733933232721
"TYK2",1.10735720696915,0.366408620542819,0.473922639169678,0.961396971328808
"CDC37",0.65950979016621,0.216785651293701,0.529410135655096,0.82100770763374
"NAPA",0.425509548349461,0.00666251474764079,0.497368750457339,0.14124585494894
"DNASE2",0.118223187559959,0.631470617647775,0.231899456867476,0.734218116755064
"PRPF31",1.18395556874737,0.886460390600825,0.0523221773587811,0.607781099889382
"DDX49",0.10140995565176,2.06237759555159,0.367869846702732,0.16628601328274
"ETHE1",0.425435033600813,0.630304094691891,0.84667053096892,0.296331544885959
"MTPN",0.554520585393285,0.790810111728374,0.904291047766584,0.0760275746920015
"DNAJB6",0.378273066140339,0.734813586423173,0.214283193606912,0.615748939594171
"CHCHD2",1.63065197394292,0.0872890087812002,0.298513218303077,0.30087084034812
"BUD31",0.271534829525745,0.655502522145061,0.230075490783131,0.632464679105261
"TAF6",0.76184499545184,0.0271794393113235,1.14720495152184,0.894110125922441
"BLVRA",0.489593187703052,0.0212098027049648,0.473001837205048,0.0232484520713402
"NMRK1",0.633349054949928,0.518579659642153,0.204410863417865,0.612143420894658
"TGFBR1",0.472396187793431,0.0858696062261063,0.757285105131061,0.553159792040817
"SUSD1",0.0686153320048373,0.958008078644663,0.596706236021326,0.104485548583795
"RAPGEF1",0.443419692634081,0.702575426262631,0.85569118514989,0.426325871139751
"NPDC1",0.450123102288151,0.54138924217104,0.403694722300036,0.272695260485172
"PTGDS",0.663714180029745,0.661303845631128,0.0530968036393257,0.120402767628515
"ABCA2",0.566353703765687,0.484857623893313,0.0419098771819297,0.767487278482804
"UBE2R2",0.443859454841541,0.616355068367669,0.374741791261247,0.261367294271136
"EXOSC3",0.494110280867558,0.466825592862381,0.369076878092022,0.675580723393601
"PDLIM1",0.0970200714619151,0.56055164546667,0.0368323684317387,1.15468159735289
"EIF3A",0.742813261047821,0.00551700385801293,0.526263155562461,0.852876735512967
"LIPA",0.332539853420545,0.0737628664908669,0.535472803468331,0.823010919806624
"SFXN3",0.228435918407424,0.931575169940347,0.449811232951017,0.870665231495206
"FBXW4",0.574999388948086,0.721363600660302,0.0866491263038224,1.40135576642591
"TNKS2",0.609354178151567,0.167826026401981,1.11773951824279,0.0169609724590654
"P2RX1",0.644258165976723,0.568874926627454,0.428736210396156,0.815626042342649
"FTSJ3",0.452169680682103,0.550793320622372,0.934413427901422,0.255460871516152
"SMARCD2",0.833766936440119,0.684845665992812,0.508647954962344,0.720131574425158
"DDX5",0.105293880686199,0.661080241633149,0.264621432334181,1.08181552581152
"CYTH1",0.8719891004132,0.545184239366377,0.0849230985563759,1.12525182652291
"CCL2",0.0758644461752278,0.0757079064639326,0.00841144592020719,0.00166166031112557
"ABI3",0.247818069748224,0.568664545776699,0.244192986185086,0.594564801508669
"HDAC5",0.613874547312854,0.18675488318473,0.986589820510693,0.483188319503558
"GAR1",0.770224116878525,0.660924173615126,0.447483403219635,0.575060043022042
"FRG1",0.313903228850613,0.727343052819318,0.503278232995556,0.617065906858197
"DHX15",0.454829700625406,0.0996399029812879,0.949072530522832,0.813640919813606
"FNBP4",0.0174617571756622,0.172654567805774,1.17861969603192,0.818115522057912
"DNAJC4",0.512864182246391,0.538885443326103,0.893207635964013,0.346080041078056
"EHD1",0.513704446768926,0.770828130854282,0.598379470146916,0.305507661421622
"UNC93B1",0.0502836145773485,0.132892153881793,0.209159736023692,0.294550785722417
"MS4A6A",0.0465311789039413,0.401665096201998,0.628245893362173,0.695312588664838
"TMEM109",0.390869660948995,0.584530094110019,0.0420163774542469,1.51474013554624
"RNF141",0.0311502468189533,0.704760590247342,0.537481779510244,0.361612155583269
"BIRC2",0.65953663047411,0.606011182612067,0.467451779346253,0.128801711926935
"UBE4A",0.709571294301856,0.523961427884585,0.863614766108801,0.0346121478944663
"C11orf21",0.186737383391706,0.526416111727221,0.518389720854217,0.416905959329509
"RPS13",0.690867537649698,0.504409991331407,0.644403985040022,0.165652904712041
"NDUFS8",0.529189504095211,0.194905889400337,0.509056057896539,0.681364969680517
"TCIRG1",0.196000200331973,0.609167251467652,0.594218554456732,0.792111008685196
"MLEC",0.223968999227257,0.782149868259483,0.764216404072229,1.15007829022207
"BIN2",0.700225044046288,0.11638390763397,1.42250155875787,0.0999112383044141
"PTGES3",0.662989141645657,0.245125972241527,0.468019467544504,1.28961255287634
"RSRC2",0.730466673444983,0.729457177220954,0.679190532458406,0.265079538932647
"LTA4H",0.188022023855332,0.199170513990823,0.286614295477166,0.309763620424358
"ARPC3",0.813225212945424,0.327204406727597,0.239464723286014,0.895681505071785
"SH2B3",0.263626411174723,0.548475439428856,0.828223307948093,0.939430917314767
"CREBL2",0.204246265646873,0.921346876723125,0.447651413241857,0.599850677052602
"CDKN1B",1.02817473980947,0.52973322519572,0.464030309476839,0.537587393085871
"LTBR",0.0208251531095364,0.544514216296233,0.642654856235714,0.605107704103955
"RAB5B",0.125795069028104,1.28435606816532,0.241256112563156,0.877717026967951
"ING4",0.00181364073589696,0.768085650187336,0.998801677462523,0.242158238958638
"SPSB2",0.361424632471136,0.213561251918832,0.305724846453343,0.24207369484275
"C12orf57",0.451133330287855,0.611505393092749,0.31434971555245,0.063004012710758
"PTPN6",0.104416719895486,0.649220249527683,0.510966715382108,0.955155539811898
"GOLT1B",0.781297569076579,0.43060136281432,0.0665587777783165,0.67848066427501
"SRSF9",0.497910577319686,0.534786627186471,0.539161645671773,0.681013652272382
"KLRB1",0.0372110031730481,0.208823860807521,0.311713097779347,0.251739141422839
"TMEM14C",0.15386938589145,0.241417203919048,0.452488486554823,0.63139596959056
"SERINC1",0.247572297873191,0.350977793602974,0.412739027267879,0.47562514103896
"MCM3",1.00637977642878,0.415866958628638,0.626378415515172,0.242936172405136
"FBXO9",0.198221952186424,0.215436847399025,0.144337918072719,0.16322389937825
"PHF1",0.138060060941788,0.483166985643605,1.01260703863061,1.15031843710959
"FBRSL1",0.800559313612813,0.275145507786087,0.755999676180279,0.702107605854932
"PDCL3",0.531439028340933,1.07164463925166,0.159022781150184,0.517228296988988
"FBXO6",0.153995707984123,0.0756964909671556,0.0312454571428466,0.15301056046397
